Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
524483.781656,0.164004,-0.009645,0.085735,-85.000000,0
524483.879004,0.096423,-0.006376,0.096170,-96.000000,0
524483.976344,0.078602,-0.086708,0.122577,-96.000000,0
524484.073675,0.085965,-0.187187,0.104407,-96.000000,0
524484.171020,0.109693,-0.005655,0.089585,-96.000000,0
524484.268347,0.199574,0.021880,0.017079,-96.000000,0
524484.365698,-0.051641,0.195001,0.089791,-96.000000,0
524484.463029,-0.231370,0.064680,0.266572,-96.000000,0
524484.560370,0.009215,-0.086153,0.130733,-96.000000,0
524484.657702,0.022189,-0.173226,0.065569,-96.000000,0
524484.755073,0.108745,-0.063586,0.096759,-96.000000,0
524484.852392,0.271195,0.137448,0.162502,-99.000000,0
524484.949744,0.239368,0.268450,0.071645,-99.000000,0
524485.047093,-0.511103,0.402710,0.127618,-99.000000,0
524485.144411,-0.143010,-0.146204,0.048370,-99.000000,0
524485.241766,-0.272946,-0.350986,0.166834,-99.000000,0
524485.339118,0.038016,-0.031706,-0.073511,-99.000000,0
524485.436439,0.256916,0.119219,-0.094220,-99.000000,0
524485.533789,-0.514901,0.237975,0.142246,-99.000000,0
524485.631548,-0.044150,-0.090422,0.162705,-99.000000,0
524485.728897,-0.280623,-0.254084,0.069905,-99.000000,0
524485.826220,0.185203,-0.119614,0.037482,-97.000000,0
524485.923570,0.241135,0.127707,0.156100,-97.000000,0
524486.020922,0.081247,0.288533,0.071520,-97.000000,0
524486.118241,-0.682262,0.601225,0.108770,-97.000000,0
524486.215594,0.013447,-0.209930,0.079151,-97.000000,0
524486.312925,-0.385471,-0.449791,0.182623,-97.000000,0
524486.410283,-0.053665,0.043692,-0.088606,-97.000000,0
524486.507616,0.282412,-0.060411,-0.010522,-97.000000,0
524486.604967,-0.320679,-0.045322,0.206834,-97.000000,0
524486.702318,-0.194216,-0.127812,0.225542,-97.000000,0
524486.799639,-0.162032,-0.223743,0.017249,-97.000000,0
524486.896990,0.349888,-0.145894,0.028230,-97.000000,0
524486.994318,0.334253,0.155286,0.206337,-97.000000,0
524487.091662,-0.079747,0.322292,0.154022,-97.000000,0
524487.189011,-0.622295,0.363748,0.054755,-97.000000,0
524487.286353,-0.223043,-0.391274,0.218046,-97.000000,0
524487.383714,-0.425592,-0.413481,0.051255,-97.000000,0
524487.481035,0.514680,0.669449,-0.173518,-97.000000,0
524487.578381,-0.258482,-0.034201,-0.124210,-97.000000,0
524487.675734,-0.124332,-0.035172,0.343354,-97.000000,0
524487.773060,-0.028911,-0.046573,0.102471,-97.000000,0
524487.870409,-0.082590,-0.195459,0.079365,-95.000000,0
524487.967761,0.373115,-0.061652,0.162212,-95.000000,0
524488.065081,0.412032,0.181461,0.050424,-95.000000,0
524488.162447,-0.221035,0.242775,0.192205,-95.000000,0
524488.259766,-0.465650,0.203930,-0.106903,-95.000000,0
524488.357134,-0.327474,-0.397593,0.123957,-95.000000,0
524488.454454,-0.306864,-0.255967,-0.061341,-95.000000,0
524488.551805,0.525520,0.319288,-0.026105,-95.000000,0
524488.649153,-1.210433,0.850819,0.251931,-95.000000,0
524488.746477,-0.196385,0.040861,0.253471,-95.000000,0
524488.843836,0.002688,-0.179700,-0.055080,-82.000000,0
524488.941179,0.073972,0.024448,-0.011536,-82.000000,0
524489.038530,0.293502,0.018338,-0.011847,-82.000000,0
524489.135851,0.048793,0.189066,-0.041168,-82.000000,0
524489.233202,-0.811927,0.678264,0.052939,-82.000000,0
524489.330552,-0.103163,-0.256214,0.037543,-82.000000,0
524489.427874,-0.324512,-0.512296,0.081304,-82.000000,0
524489.525213,-0.049887,-0.052448,-0.191483,-82.000000,0
524489.622576,-0.055852,-0.266439,-0.179483,-82.000000,0
524489.719926,-0.271063,-0.022171,0.318241,-82.000000,0
524489.817247,-0.188599,-0.159619,0.043563,-82.000000,0
524489.914597,-0.061501,-0.170766,-0.067739,-78.000000,0
524490.011950,0.408724,0.048682,0.092913,-78.000000,0
524490.109292,0.419889,0.129543,-0.077821,-78.000000,0
524490.206618,-0.137377,0.248391,-0.070865,-78.000000,0
524490.303972,-0.331876,0.060723,-0.080384,-78.000000,0
524490.401316,-0.309683,-0.370067,0.135623,-78.000000,0
524490.498644,-0.324190,-0.127825,-0.213480,-78.000000,0
524490.595994,0.322958,0.368326,0.092911,-78.000000,0
524490.693218,-0.771829,-0.044030,0.281616,-78.000000,0
524490.790553,-0.071727,-0.100891,0.095881,-78.000000,0
524490.887906,-0.261650,-0.330755,-0.008944,-74.000000,0
524490.985257,0.144288,-0.023965,-0.097720,-74.000000,0
524491.082607,0.438233,0.201786,0.089393,-74.000000,0
524491.179927,-0.088712,0.313615,0.099199,-74.000000,0
524491.277292,-0.795447,0.456222,-0.029495,-74.000000,0
524491.374617,-0.137973,-0.417331,0.106968,-74.000000,0
524491.471950,-0.519081,-0.433766,0.060762,-74.000000,0
524491.569302,0.493605,0.885388,-0.572477,-74.000000,0
524491.666652,-1.400173,0.686069,0.514023,-74.000000,0
524491.763992,-0.025654,-0.018705,0.206060,-74.000000,0
524491.861324,-0.210268,-0.367751,0.054684,-85.000000,0
524491.958669,0.005827,-0.046477,0.001171,-85.000000,0
524492.056027,0.329945,0.161493,0.108921,-85.000000,0
524492.153347,-0.135062,0.335614,0.098798,-85.000000,0
524492.250698,-0.840721,0.637917,0.216306,-85.000000,0
524492.348049,-0.133888,-0.382383,0.163950,-85.000000,0
524492.445401,-0.605712,-0.446008,0.110278,-85.000000,0
524492.542720,0.632756,0.923187,-0.367678,-85.000000,0
524492.640058,-0.733159,0.588891,-0.077621,-85.000000,0
524492.737419,-0.051971,-0.019973,0.316550,-85.000000,0
524492.834744,0.002680,-0.223708,-0.028820,-85.000000,0
524492.932095,0.042221,-0.010811,-0.003800,-76.000000,0
524493.029445,0.331255,0.031050,0.064701,-76.000000,0
524493.126796,-0.170800,0.385352,-0.002961,-76.000000,0
524493.224119,-0.989995,0.690392,0.226679,-76.000000,0
524493.321469,-0.142008,-0.313171,0.136311,-76.000000,0
524493.418819,-0.511205,-0.508803,0.147180,-76.000000,0
524493.516139,0.201528,0.334258,-0.177573,-76.000000,0
524493.613491,-0.738883,0.478549,-0.146416,-76.000000,0
524493.710842,-0.103878,0.142663,0.370528,-76.000000,0
524493.808193,-0.075407,-0.229057,0.034115,-76.000000,0
524493.905524,-0.099433,-0.072083,-0.066735,-76.000000,0
524494.002865,0.372833,0.047489,0.091073,-76.000000,0
524494.100216,0.372834,0.081145,0.052652,-76.000000,0
524494.197566,-0.413113,0.573355,-0.139798,-76.000000,0
524494.294887,-0.053565,0.012822,0.055442,-76.000000,0
524494.392230,-0.272323,-0.323276,0.170245,-76.000000,0
524494.489571,-0.065882,-0.310546,-0.020241,-76.000000,0
524494.586911,0.395696,0.516253,-0.147307,-76.000000,0
524494.684261,0.208997,0.012238,0.443464,-76.000000,0
