Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
524131.027068,-0.063261,-0.055050,0.031820,-94.000000,0
524131.124405,0.003731,-0.053808,0.042709,-94.000000,0
524131.221725,-0.011479,-0.007197,0.086564,-94.000000,0
524131.319076,0.106978,-0.080381,-0.018464,-94.000000,0
524131.416427,0.241770,-0.016304,0.018281,-94.000000,0
524131.513747,0.033950,-0.138137,-0.023323,-94.000000,0
524131.611107,0.044441,-0.038635,0.043408,-94.000000,0
524131.708449,0.202807,0.073059,0.084343,-94.000000,0
524131.805770,0.298069,0.164454,-0.019101,-94.000000,0
524131.903122,-0.051636,0.098938,0.032873,-94.000000,0
524132.000473,-0.199706,0.085400,0.062415,-88.000000,0
524132.097789,-0.129581,-0.292107,0.104298,-88.000000,0
524132.195145,-0.294177,-0.321106,-0.017408,-88.000000,0
524132.292495,0.381870,0.388457,-0.166030,-88.000000,0
524132.389815,-0.278729,0.484842,0.056891,-88.000000,0
524132.487167,-0.161439,0.072412,0.262277,-88.000000,0
524132.584518,-0.251076,-0.229323,0.023252,-88.000000,0
524132.681838,0.053783,-0.170810,-0.037254,-88.000000,0
524132.779189,0.389617,-0.012218,0.064714,-88.000000,0
524132.876522,0.491703,0.108571,0.104236,-88.000000,0
524132.973861,-0.104208,0.188799,0.038801,-86.000000,0
524133.071213,-0.160931,0.056479,0.023533,-86.000000,0
524133.168564,-0.381069,-0.521031,0.161393,-86.000000,0
524133.265884,-0.160244,0.086615,-0.032422,-86.000000,0
524133.363231,0.416794,0.709093,0.141705,-86.000000,0
524133.460554,-0.492987,0.094723,0.157473,-86.000000,0
524133.557906,-0.142203,-0.085979,0.220389,-86.000000,0
524133.655257,-0.193861,-0.284075,0.004295,-86.000000,0
524133.752608,0.398882,-0.078196,0.017212,-86.000000,0
524133.849929,0.594521,0.117259,0.088199,-86.000000,0
524133.947280,-0.139333,0.374273,0.119056,-86.000000,0
524134.044631,-0.228980,0.177158,0.049038,-86.000000,0
524134.141956,-0.370206,-0.508821,0.205651,-86.000000,0
524134.239303,-0.343489,-0.078290,-0.076669,-86.000000,0
524134.336650,0.596648,0.891229,0.002682,-86.000000,0
524134.433974,-0.778781,0.135429,0.373047,-86.000000,0
524134.531325,-0.065273,0.023805,0.195948,-86.000000,0
524134.628673,-0.283109,-0.356700,0.107642,-86.000000,0
524134.726016,0.234967,-0.159625,-0.042314,-86.000000,0
524134.823349,0.373897,0.202335,0.128751,-86.000000,0
524134.920699,-0.083340,0.535507,0.231221,-86.000000,0
524135.018020,-0.523222,0.444335,0.118460,-96.000000,0
524135.115371,-0.155529,-0.479126,0.238353,-96.000000,0
524135.212699,-0.603473,-0.492268,0.051496,-96.000000,0
524135.310042,0.609502,0.308717,-0.073959,-96.000000,0
