Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
524696.210780,0.162558,0.208249,0.137397,-84.000000,0
524696.308131,0.124858,0.186106,0.116231,-91.000000,0
524696.405467,0.192361,0.084011,0.176953,-91.000000,0
524696.502801,0.269810,0.065512,0.232218,-91.000000,0
524696.600152,0.218812,-0.116557,0.048620,-91.000000,0
524696.697476,0.181137,-0.124138,0.070242,-91.000000,0
524696.794827,-0.015830,-0.073379,0.184552,-91.000000,0
524696.892177,-0.137869,0.009196,0.099502,-91.000000,0
524696.989498,-0.027785,0.203048,0.095764,-91.000000,0
524697.086849,0.026988,0.104612,0.337644,-91.000000,0
524697.184181,0.167792,-0.029569,0.201140,-91.000000,0
524697.281551,0.262498,-0.181572,0.085685,-90.000000,0
524697.378871,0.041279,-0.091401,-0.110188,-90.000000,0
524697.476215,-0.111436,0.098681,0.024834,-90.000000,0
524697.573573,-0.240770,0.311917,0.046376,-90.000000,0
524697.670894,-0.059518,-0.042299,0.132150,-90.000000,0
524697.768255,0.208632,-0.280253,0.133927,-90.000000,0
524697.865596,0.143364,-0.228437,0.141524,-90.000000,0
524697.962917,-0.067556,0.028135,0.138405,-90.000000,0
524698.060268,-0.204289,0.330242,0.025790,-90.000000,0
524698.157619,0.059194,0.006896,0.377903,-90.000000,0
524698.254970,0.204422,-0.056371,0.048857,-85.000000,0
524698.352290,0.436225,-0.210683,0.007795,-85.000000,0
524698.449637,0.140644,-0.017803,-0.099528,-85.000000,0
524698.546994,-0.307178,0.198180,0.154330,-85.000000,0
524698.644218,-0.180600,0.177750,0.041990,-85.000000,0
524698.741570,0.045706,-0.114790,0.051394,-85.000000,0
524698.838920,0.219298,-0.288387,0.195443,-85.000000,0
524698.936271,0.044629,-0.102585,0.165366,-85.000000,0
524699.033588,-0.072914,0.140236,0.119136,-85.000000,0
524699.130943,-0.308589,0.288904,0.099714,-85.000000,0
524699.228294,0.029262,0.021593,0.219637,-91.000000,0
524699.325646,0.317892,-0.194179,0.138781,-91.000000,0
524699.422966,0.240354,-0.165293,-0.042886,-91.000000,0
524699.520317,-0.035096,0.063156,0.025775,-91.000000,0
524699.617668,-0.333779,0.253437,0.073542,-91.000000,0
524699.714979,-0.097155,0.076911,0.066485,-91.000000,0
