Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
523856.100823,0.013562,-0.026512,0.082717,-61.000000,0
523856.198173,-0.019241,-0.115440,0.052390,-83.000000,0
523856.295525,-0.007060,-0.159471,-0.070651,-83.000000,0
523856.392876,-0.019060,-0.071826,-0.162506,-83.000000,0
523856.490228,-0.085062,0.024180,-0.074824,-83.000000,0
523856.587554,0.069964,0.084756,0.041094,-83.000000,0
523856.684915,-0.018698,0.114283,0.062283,-83.000000,0
523856.782250,-0.070141,0.102028,0.149462,-83.000000,0
523856.879600,-0.085641,-0.038749,0.145865,-83.000000,0
523856.976952,-0.013086,-0.101174,-0.137961,-83.000000,0
523857.074303,0.015661,0.044286,-0.304307,-83.000000,0
523857.171626,-0.098861,0.194749,-0.146353,-84.000000,0
523857.268994,-0.045397,0.083364,0.199215,-84.000000,0
523857.366340,-0.080095,0.037990,0.249908,-84.000000,0
523857.463677,0.009546,-0.029498,0.040771,-84.000000,0
523857.561024,-0.055365,-0.053808,-0.282218,-84.000000,0
523857.658379,-0.059793,0.021933,-0.408009,-84.000000,0
523857.755730,-0.126513,0.162151,-0.078055,-84.000000,0
523857.853069,-0.099178,0.255509,0.179623,-84.000000,0
523857.950401,-0.081038,0.162115,0.294587,-84.000000,0
523858.047752,0.058236,0.014767,-0.015092,-84.000000,0
523858.145103,-0.014496,0.046257,-0.312154,-90.000000,0
523858.242465,0.032174,0.143282,-0.258929,-90.000000,0
523858.339807,-0.076583,0.123318,0.228837,-90.000000,0
523858.437157,-0.135685,0.032895,0.312571,-90.000000,0
523858.534491,-0.074276,0.012747,-0.110281,-90.000000,0
523858.631859,-0.011801,-0.022155,-0.432720,-90.000000,0
523858.729179,-0.039913,0.053132,-0.347304,-90.000000,0
523858.826530,-0.014076,0.141867,0.018521,-90.000000,0
523858.923881,-0.051520,0.210558,0.280632,-90.000000,0
523859.021233,-0.005261,0.067687,0.180694,-90.000000,0
523859.118568,0.017337,0.017386,-0.158931,-90.000000,0
523859.215935,0.095493,0.078598,-0.294468,-88.000000,0
523859.313286,0.066493,0.124759,-0.013405,-88.000000,0
523859.410637,-0.088552,0.206948,0.339487,-88.000000,0
523859.507958,-0.019899,0.036833,0.285040,-88.000000,0
523859.605309,-0.057253,-0.066306,-0.298378,-88.000000,0
523859.702660,-0.102420,-0.057224,-0.478543,-88.000000,0
523859.799990,-0.078091,0.149823,0.071595,-88.000000,0
523859.897363,-0.089820,0.242948,0.210598,-88.000000,0
523859.994713,-0.043743,0.136852,0.299123,-88.000000,0
523860.092061,0.030619,-0.028862,-0.163840,-88.000000,0
523860.189415,-0.048066,0.048519,-0.371812,-81.000000,0
523860.286735,0.007025,0.187611,-0.196120,-81.000000,0
523860.384098,-0.101302,0.195746,0.212166,-81.000000,0
523860.481424,-0.096813,0.093262,0.335838,-81.000000,0
523860.579184,0.032478,-0.069354,-0.149397,-81.000000,0
523860.676535,0.028610,-0.074881,-0.487494,-81.000000,0
523860.773885,-0.069663,0.156141,-0.241134,-81.000000,0
523860.871236,-0.047156,0.181395,0.081895,-81.000000,0
523860.968587,-0.053140,0.178840,0.262959,-81.000000,0
523861.065908,0.019246,-0.027390,0.029696,-81.000000,0
523861.163259,-0.004720,0.026508,-0.236997,-88.000000,0
523861.260610,0.082161,0.097517,-0.273550,-88.000000,0
523861.357948,-0.025226,0.161549,0.103485,-88.000000,0
523861.455312,-0.030988,0.113851,0.326402,-88.000000,0
523861.552663,0.089637,-0.035583,-0.060704,-88.000000,0
523861.650015,-0.006708,-0.032169,-0.370268,-88.000000,0
523861.747355,-0.017998,0.054861,-0.541199,-88.000000,0
523861.844687,-0.066669,0.176790,-0.030256,-88.000000,0
523861.942037,-0.066415,0.253892,0.251992,-88.000000,0
523862.039388,0.000856,0.112510,0.142630,-88.000000,0
523862.136739,0.147333,0.044111,-0.246569,-88.000000,0
523862.234091,0.223962,0.094524,-0.286727,-77.000000,0
523862.331435,-0.012273,0.158102,-0.029634,-77.000000,0
