Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
524749.250497,0.199267,-0.019045,-0.097358,-79.000000,0
524749.347848,0.043286,0.130274,-0.168491,-96.000000,0
524749.445168,-0.021822,0.150617,-0.144683,-96.000000,0
524749.542505,-0.074088,0.180887,-0.141729,-96.000000,0
524749.639864,-0.006331,0.080188,-0.164036,-96.000000,0
524749.737191,0.081324,-0.078555,-0.154853,-96.000000,0
524749.834542,0.233368,-0.255964,-0.070025,-96.000000,0
524749.931883,-0.063789,-0.156453,-0.065921,-96.000000,0
524750.029213,-0.164618,0.199727,-0.042900,-96.000000,0
524750.126565,-0.111596,0.257172,0.002146,-96.000000,0
524750.223899,0.186510,0.018282,-0.068878,-96.000000,0
524750.321237,0.372832,-0.309569,-0.245499,-88.000000,0
524750.418587,-0.063799,-0.072040,-0.304042,-88.000000,0
524750.515908,-0.249701,0.173934,-0.159981,-88.000000,0
524750.613260,-0.265557,0.205394,-0.139575,-88.000000,0
524750.710579,-0.001069,-0.056289,-0.193994,-88.000000,0
524750.807930,0.237227,-0.249189,-0.132771,-88.000000,0
524750.905255,0.098415,-0.211529,-0.060749,-88.000000,0
524751.002602,-0.114113,0.105137,-0.076886,-88.000000,0
524751.099954,-0.230097,0.285833,-0.106998,-88.000000,0
524751.197302,-0.115452,0.174971,-0.051377,-88.000000,0
524751.294626,0.219166,-0.116722,-0.061856,-85.000000,0
524751.391976,0.328406,-0.287533,-0.214982,-85.000000,0
524751.489313,0.071825,-0.020593,-0.260539,-85.000000,0
524751.586647,-0.304271,0.207439,-0.167621,-85.000000,0
524751.683998,-0.172199,0.224504,-0.168791,-85.000000,0
524751.781319,0.125727,-0.181428,-0.091808,-85.000000,0
524751.878670,0.161813,-0.310526,-0.077850,-85.000000,0
524751.975999,0.070077,-0.110241,0.020537,-85.000000,0
524752.073342,-0.239482,0.145089,-0.071276,-85.000000,0
524752.170689,-0.198378,0.221189,-0.060075,-85.000000,0
524752.268045,0.054113,0.008202,-0.110652,-85.000000,0
524752.365364,0.246541,-0.296557,-0.208016,-85.000000,0
524752.462717,0.064068,-0.263547,-0.289533,-85.000000,0
524752.560066,-0.164646,0.102660,-0.166318,-85.000000,0
