Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
523060.891054,0.053146,0.047334,-0.036903,-94.000000,0
523060.988405,0.013649,-0.037902,0.016028,-94.000000,0
523061.085756,-0.063343,-0.005613,-0.054347,-94.000000,0
523061.183101,-0.046955,0.084477,-0.070989,-94.000000,0
523061.280450,-0.021152,-0.022394,0.036837,-94.000000,0
523061.377806,-0.088808,0.030251,0.018566,-94.000000,0
523061.475161,-0.152175,0.085661,-0.045470,-94.000000,0
523061.572511,-0.101631,0.043684,-0.069783,-94.000000,0
523061.669862,-0.055086,0.022890,-0.002475,-94.000000,0
523061.767237,-0.296547,-0.126108,0.031051,-94.000000,0
523061.864574,-0.250734,-0.205640,-0.015119,-92.000000,0
523061.961946,0.159526,-0.153018,0.103477,-92.000000,0
523062.059297,0.099325,0.030389,0.044676,-92.000000,0
523062.156648,0.265452,0.196853,0.093361,-92.000000,0
523062.253999,0.257407,0.261322,0.051670,-92.000000,0
523062.351351,-0.124068,-0.142394,-0.199206,-92.000000,0
523062.448703,0.057349,-0.108219,-0.032809,-92.000000,0
523062.546054,0.488569,-0.227453,0.211079,-92.000000,0
523062.643402,-0.001892,0.087510,0.123788,-92.000000,0
523062.740755,0.214628,0.117909,0.014484,-92.000000,0
523062.838106,-0.052994,0.071105,-0.065250,-94.000000,0
523062.935458,-0.197847,-0.136149,-0.071070,-94.000000,0
523063.032822,-0.131012,-0.211594,-0.000032,-94.000000,0
523063.130175,0.142421,-0.341504,-0.010800,-94.000000,0
523063.227541,0.135004,0.143375,0.119172,-94.000000,0
523063.324893,0.360304,0.508477,0.085489,-94.000000,0
523063.422243,-0.024124,-0.489926,-0.069277,-94.000000,0
523063.519580,-0.114888,-0.335493,-0.139991,-94.000000,0
523063.616946,0.515876,-0.203563,0.284315,-94.000000,0
523063.714296,0.154680,0.092061,0.292517,-94.000000,0
523063.811650,0.192163,0.110954,-0.079845,-94.000000,0
523063.908995,-0.246057,0.071172,-0.041279,-92.000000,0
523064.006380,-0.323012,-0.203090,-0.006319,-92.000000,0
523064.103652,0.050218,-0.494407,0.138799,-92.000000,0
523064.201002,0.474427,-0.250624,0.205340,-92.000000,0
523064.298353,0.236201,0.376303,0.119779,-92.000000,0
523064.395707,0.294054,0.336791,-0.035119,-92.000000,0
523064.493055,-0.306156,-0.132165,-0.375007,-92.000000,0
523064.590406,0.183319,-0.120716,-0.052243,-92.000000,0
523064.687758,0.227969,-0.046302,0.182655,-92.000000,0
523064.785109,0.049660,0.147011,-0.142751,-92.000000,0
523064.882472,0.051142,0.183113,-0.016250,-91.000000,0
523064.979841,-0.383318,-0.079669,-0.066400,-91.000000,0
523065.077180,-0.341617,-0.183194,-0.022257,-91.000000,0
523065.174543,0.192615,-0.374690,0.123514,-91.000000,0
523065.271894,0.350572,-0.077467,0.003721,-91.000000,0
523065.369245,0.275107,0.380757,0.089246,-91.000000,0
523065.466596,0.242031,0.060613,-0.146432,-91.000000,0
523065.563947,-0.183548,-0.155566,-0.308182,-91.000000,0
523065.661315,0.412178,-0.377712,-0.041499,-91.000000,0
523065.758658,0.146629,0.004454,-0.068396,-91.000000,0
523065.856031,0.150331,0.179164,0.003628,-81.000000,0
523065.953383,-0.042528,0.062593,-0.237411,-81.000000,0
523066.050733,-0.386976,-0.032967,-0.126682,-81.000000,0
523066.148084,-0.086109,-0.299811,-0.096866,-81.000000,0
523066.245435,0.228792,-0.546432,-0.140438,-81.000000,0
523066.342800,0.092357,0.306138,0.068747,-81.000000,0
523066.440134,0.351543,0.468640,-0.120391,-81.000000,0
523066.537490,-0.201778,-0.186266,-0.223917,-81.000000,0
523066.634840,-0.024469,-0.192519,-0.174333,-81.000000,0
523066.732221,0.451205,-0.445368,0.229006,-81.000000,0
523066.829572,0.049218,0.086379,0.236284,-82.000000,0
523066.926923,0.166658,0.196031,-0.159080,-82.000000,0
523067.024266,-0.333620,0.037045,-0.129223,-82.000000,0
523067.121627,-0.423611,-0.209187,-0.089023,-82.000000,0
523067.218978,0.061488,-0.424937,0.006302,-82.000000,0
523067.316328,0.420943,-0.212305,0.044952,-82.000000,0
523067.413679,0.080155,0.464357,0.104849,-82.000000,0
523067.511031,0.220100,0.363635,-0.087054,-82.000000,0
523067.608401,-0.354745,-0.528310,-0.264355,-82.000000,0
523067.705763,0.466605,-0.404729,0.003817,-82.000000,0
523067.803115,0.038315,-0.012716,-0.077344,-82.000000,0
523067.900466,0.011000,0.205357,-0.118534,-69.000000,0
523067.997817,-0.074196,0.019366,-0.135856,-69.000000,0
523068.095167,-0.491623,-0.106387,-0.121413,-69.000000,0
523068.192518,0.013270,-0.327058,-0.091352,-69.000000,0
523068.289883,0.260885,-0.395747,0.031993,-69.000000,0
523068.387220,-0.019586,0.269772,0.101046,-69.000000,0
523068.484602,0.372328,0.624152,0.058385,-69.000000,0
523068.581953,0.002161,-0.504773,-0.350550,-69.000000,0
523068.679305,0.119123,0.156475,-0.179490,-69.000000,0
523068.776655,0.243140,-0.073327,0.094230,-69.000000,0
523068.874006,0.058873,0.174461,-0.077145,-66.000000,0
523068.971365,0.011587,0.205750,-0.060660,-66.000000,0
523069.068603,-0.498564,-0.079190,-0.176034,-66.000000,0
523069.165955,-0.379720,-0.217267,-0.004869,-66.000000,0
523069.263306,0.140680,-0.301829,0.070527,-66.000000,0
523069.360687,-0.002666,-0.155679,-0.033381,-66.000000,0
523069.458026,0.264688,0.366837,0.158861,-66.000000,0
523069.555371,0.223637,0.477446,-0.136998,-66.000000,0
523069.652744,-0.304641,-0.111033,-0.132727,-66.000000,0
523069.750091,0.376861,-0.270279,0.058775,-66.000000,0
523069.847442,-0.146398,-0.045783,0.031069,-71.000000,0
523069.944794,-0.033331,0.203958,-0.011643,-71.000000,0
523070.042144,-0.147011,0.131007,-0.146438,-71.000000,0
523070.139526,-0.354385,-0.122759,0.001307,-71.000000,0
523070.236861,-0.412152,-0.170973,-0.080478,-71.000000,0
523070.334213,0.122262,-0.367140,-0.023721,-71.000000,0
523070.431580,-0.060283,0.019147,-0.005066,-71.000000,0
523070.528914,0.277001,0.495883,0.167726,-71.000000,0
523070.626281,0.054034,0.086483,-0.144562,-71.000000,0
523070.723632,-0.183356,-0.736656,-0.120183,-71.000000,0
523070.820984,0.432378,-0.077054,0.166748,-71.000000,0
523070.918340,0.064764,-0.015140,0.169051,-73.000000,0
523071.015716,0.102939,0.184295,-0.036901,-73.000000,0
523071.113067,-0.080778,0.036125,-0.195658,-73.000000,0
523071.210397,-0.404879,-0.119396,-0.137833,-73.000000,0
523071.307769,0.024612,-0.428245,-0.076551,-73.000000,0
523071.405130,0.320651,-0.322653,0.057486,-73.000000,0
523071.502468,0.095043,0.258155,0.153253,-73.000000,0
523071.599831,0.316553,0.601335,-0.011736,-73.000000,0
523071.697175,-0.052332,-0.396280,-0.399597,-73.000000,0
523071.794525,-0.031562,-0.190920,-0.229376,-73.000000,0
523071.891906,0.463618,-0.199658,0.148059,-71.000000,0
