Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
524281.570215,0.043882,-0.027538,0.069484,-88.000000,0
524281.667560,0.031471,-0.035490,0.048810,-94.000000,0
524281.764880,0.058531,-0.102430,-0.019468,-94.000000,0
524281.862231,0.062849,-0.096377,-0.236260,-94.000000,0
524281.959552,0.025036,0.034041,-0.203393,-94.000000,0
524282.056899,0.022389,0.188649,-0.059255,-94.000000,0
524282.154223,0.052669,0.140488,0.142035,-94.000000,0
524282.251585,0.000444,0.114510,0.129367,-94.000000,0
524282.348926,0.017692,-0.006311,0.171413,-94.000000,0
524282.446246,-0.009022,-0.023177,-0.111197,-94.000000,0
524282.543592,-0.005597,0.013520,-0.315079,-94.000000,0
524282.640919,-0.056596,0.224113,-0.384309,-90.000000,0
524282.738269,-0.084729,0.218632,0.067082,-90.000000,0
524282.835606,-0.076619,0.184258,0.203981,-90.000000,0
524282.932940,-0.048818,0.073655,0.129537,-90.000000,0
524283.030292,0.105460,-0.067396,-0.232194,-90.000000,0
524283.127613,0.081255,0.091272,-0.331800,-90.000000,0
524283.224964,0.007625,0.283204,-0.124548,-90.000000,0
524283.322312,0.000899,0.169876,0.111454,-90.000000,0
524283.419647,-0.053912,0.187089,0.257865,-90.000000,0
524283.516979,-0.038154,0.047964,0.011203,-90.000000,0
524283.614307,0.053955,-0.023858,-0.567345,-93.000000,0
524283.711657,-0.047508,0.100687,-0.408130,-93.000000,0
524283.809009,-0.092612,0.181815,0.120718,-93.000000,0
524283.906329,-0.077192,0.269690,0.227379,-93.000000,0
524284.003680,-0.115290,0.147722,0.150471,-93.000000,0
524284.101014,0.051680,-0.040223,-0.264781,-93.000000,0
524284.198352,0.092595,0.011067,-0.384380,-93.000000,0
524284.295703,0.143190,0.264966,-0.130456,-93.000000,0
524284.393023,-0.030818,0.235562,0.129921,-93.000000,0
524284.490374,-0.121052,0.196548,0.212847,-93.000000,0
524284.587722,-0.083045,-0.040516,-0.070857,-93.000000,0
524284.685046,-0.050006,-0.019737,-0.487174,-83.000000,0
524284.782387,-0.085189,0.178951,-0.374730,-83.000000,0
524284.879718,-0.143921,0.211476,0.077957,-83.000000,0
524284.977069,-0.113161,0.244758,0.238451,-83.000000,0
524285.074420,-0.086760,0.071305,0.068405,-83.000000,0
524285.171741,-0.022377,-0.033776,-0.312278,-83.000000,0
524285.269088,0.047973,0.138759,-0.338820,-83.000000,0
524285.366405,0.048116,0.181097,0.072323,-83.000000,0
524285.463763,-0.078560,0.238077,0.135750,-83.000000,0
524285.561115,-0.194740,0.139805,0.181782,-83.000000,0
524285.658837,-0.092048,0.021891,-0.179098,-79.000000,0
524285.756188,-0.167085,0.066133,-0.403972,-79.000000,0
524285.853535,-0.180774,0.185786,-0.297775,-79.000000,0
524285.950860,-0.184626,0.189381,0.034692,-79.000000,0
524286.048188,-0.176440,0.168437,0.229749,-79.000000,0
524286.145531,-0.116291,0.030444,0.016780,-79.000000,0
524286.242882,-0.054096,-0.085967,-0.268278,-79.000000,0
524286.340234,-0.004497,0.184668,-0.466118,-79.000000,0
524286.437554,-0.115089,0.182089,0.181271,-79.000000,0
524286.534905,-0.126513,0.174128,0.234644,-79.000000,0
524286.632231,-0.218560,0.041914,0.193929,-79.000000,0
524286.729577,-0.163897,-0.012130,-0.311029,-79.000000,0
524286.826929,-0.323628,0.053376,-0.411844,-79.000000,0
524286.924252,-0.290030,0.113276,-0.000010,-79.000000,0
524287.021599,-0.154912,0.135473,0.095628,-79.000000,0
524287.118947,-0.223687,0.103832,0.014159,-79.000000,0
524287.216271,-0.121616,0.033463,-0.132787,-79.000000,0
524287.313597,-0.086833,0.102660,-0.273380,-79.000000,0
524287.410944,-0.041722,0.201746,-0.159958,-79.000000,0
524287.508295,-0.110745,0.128141,0.081816,-79.000000,0
524287.605646,-0.037103,-0.022223,0.305978,-80.000000,0
524287.702965,-0.072306,-0.051519,-0.105308,-80.000000,0
524287.800317,-0.087094,0.000557,-0.412125,-80.000000,0
524287.897648,-0.068195,0.035430,-0.341911,-80.000000,0
524287.994988,-0.157502,0.105089,-0.092750,-80.000000,0
524288.092339,-0.167123,0.225885,0.170077,-80.000000,0
524288.189660,-0.153688,0.128310,0.118876,-80.000000,0
524288.287012,-0.074478,0.030713,-0.196039,-80.000000,0
524288.384328,-0.013778,0.046789,-0.186142,-80.000000,0
524288.481613,-0.165983,0.112501,-0.022163,-80.000000,0
524288.584435,-0.154127,0.090267,0.127794,-80.000000,0
524288.681756,-0.064470,0.060584,0.105815,-69.000000,0
524288.779107,0.002531,-0.033923,-0.192476,-69.000000,0
524288.876458,-0.095799,0.008428,-0.316899,-69.000000,0
524288.973776,-0.206323,0.109585,-0.123681,-69.000000,0
524289.071129,-0.098379,0.088564,0.071304,-69.000000,0
