Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
525058.565179,-0.162799,-0.058134,0.169848,-97.000000,0
525058.662505,-0.103725,-0.088686,0.216043,-85.000000,0
525058.760249,-0.063638,-0.213944,-0.053050,-85.000000,0
525058.857581,-0.262069,-0.073953,-0.254522,-85.000000,0
525058.954933,-0.271182,-0.019293,-0.270531,-85.000000,0
525059.052253,-0.233710,0.019097,0.025191,-85.000000,0
525059.149573,-0.186400,0.078549,0.246329,-85.000000,0
525059.246925,-0.202573,-0.013745,0.271485,-85.000000,0
525059.344267,-0.159196,-0.183483,-0.122702,-85.000000,0
525059.441596,-0.155527,-0.127803,-0.501525,-85.000000,0
525059.538914,-0.065091,0.061518,-0.268991,-85.000000,0
525059.636268,-0.133442,0.069385,0.299784,-89.000000,0
525059.733588,-0.178587,0.003334,0.348028,-89.000000,0
525059.830939,-0.123678,-0.147042,0.131221,-89.000000,0
525059.928256,-0.233860,-0.135144,-0.436464,-89.000000,0
525060.025603,-0.261437,-0.018951,-0.378398,-89.000000,0
525060.122931,-0.209014,0.058132,0.197819,-89.000000,0
525060.220252,-0.121397,0.119835,0.405717,-89.000000,0
525060.317603,-0.064996,-0.055253,0.322212,-89.000000,0
525060.414924,-0.065387,-0.260910,-0.234107,-89.000000,0
525060.512275,0.050650,-0.062684,-0.505422,-89.000000,0
525060.609594,-0.051220,0.128630,0.049527,-83.000000,0
525060.706946,-0.172956,0.128388,0.506701,-83.000000,0
525060.804267,-0.188111,0.010936,0.489988,-83.000000,0
525060.901618,-0.233324,-0.215089,-0.315422,-83.000000,0
525060.998939,-0.163424,-0.142469,-0.530252,-83.000000,0
525061.096260,-0.230759,0.029665,-0.058988,-83.000000,0
525061.193599,-0.176932,0.069776,0.349835,-83.000000,0
525061.290950,-0.088871,-0.013360,0.341343,-83.000000,0
525061.388282,-0.085198,-0.176038,-0.212223,-83.000000,0
525061.485603,-0.093903,-0.141219,-0.503000,-83.000000,0
525061.582953,-0.094867,0.120305,-0.169813,-83.000000,0
525061.680274,-0.155997,0.089909,0.289255,-78.000000,0
