Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
524372.713871,0.196913,0.277522,0.145810,-98.000000,0
524372.811191,0.288190,0.253891,0.198931,-99.000000,0
524372.908530,0.359668,0.075040,0.167165,-99.000000,0
524373.005893,0.372919,-0.038304,0.122238,-99.000000,0
524373.103232,0.145338,-0.043177,-0.041825,-99.000000,0
524373.200564,0.145808,0.137180,0.013501,-99.000000,0
524373.297885,0.022786,0.270009,0.056040,-99.000000,0
524373.395233,-0.009988,0.283419,0.161821,-99.000000,0
524373.492587,0.432490,0.014027,0.241289,-99.000000,0
524373.589907,0.086095,-0.377919,-0.066713,-99.000000,0
524373.687258,0.023586,-0.016126,0.093177,-99.000000,0
524373.784609,0.043066,0.123377,0.137702,-92.000000,0
524373.881931,0.087954,0.171278,0.200742,-92.000000,0
524373.979266,0.269695,0.162203,0.238040,-92.000000,0
524374.076611,0.253620,-0.112508,0.098356,-92.000000,0
524374.173953,0.103310,-0.255849,-0.092402,-92.000000,0
524374.271304,0.069045,0.062734,-0.053565,-92.000000,0
524374.368624,0.044626,0.282710,0.164982,-92.000000,0
524374.465975,0.009407,0.249245,-0.007457,-92.000000,0
524374.563327,0.167848,-0.108381,0.046275,-92.000000,0
524374.660655,0.392077,-0.189858,0.103723,-92.000000,0
524374.757998,0.113252,0.093890,0.184403,-95.000000,0
524374.855349,-0.119995,0.271564,0.136317,-95.000000,0
524374.952670,0.097353,0.253812,0.077170,-95.000000,0
524375.050022,0.262177,-0.085985,0.124345,-95.000000,0
524375.147372,0.380331,-0.180729,-0.053871,-95.000000,0
524375.244692,0.092701,-0.010886,-0.038487,-95.000000,0
524375.342012,0.017614,0.308766,0.155390,-95.000000,0
524375.439395,-0.160060,0.248741,0.089524,-95.000000,0
524375.536715,0.365678,-0.078740,0.062246,-95.000000,0
524375.634470,0.346518,-0.211162,0.095008,-95.000000,0
524375.731819,0.115896,0.131939,0.091138,-95.000000,0
524375.829141,-0.125278,0.001194,0.114394,-97.000000,0
524375.926486,-0.018559,0.267198,0.047081,-97.000000,0
524376.023843,0.264592,0.038957,-0.032421,-97.000000,0
524376.121164,0.343533,-0.072290,-0.042400,-97.000000,0
524376.218523,0.088082,-0.028719,-0.176076,-97.000000,0
524376.315866,-0.095012,0.184140,0.059477,-97.000000,0
524376.413186,-0.099481,0.325651,0.108094,-97.000000,0
524376.510538,-0.038863,0.204044,-0.089530,-97.000000,0
