Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
524022.757629,0.101300,0.144442,0.251982,-61.000000,0
524022.854944,0.206576,0.251870,0.408222,-77.000000,0
524022.952301,0.308797,0.228202,0.342981,-77.000000,0
524023.049653,0.237340,0.228640,0.139510,-77.000000,0
524023.146973,0.472120,-0.035292,0.151145,-77.000000,0
524023.244325,0.462938,-0.164736,0.050947,-77.000000,0
524023.341675,0.099818,0.019345,-0.003888,-77.000000,0
524023.439026,0.151246,0.193111,0.087812,-77.000000,0
524023.536336,0.132591,0.267948,0.159744,-77.000000,0
524023.633697,0.198141,0.083246,0.121503,-77.000000,0
524023.731048,0.310453,-0.092789,0.119712,-77.000000,0
524023.828400,0.296990,-0.138764,0.257759,-89.000000,0
524023.925721,0.116547,0.215125,0.254303,-89.000000,0
524024.023072,0.015989,0.336803,0.223991,-89.000000,0
524024.120399,0.223207,0.208604,0.280938,-89.000000,0
524024.217758,0.432543,-0.015607,0.093706,-89.000000,0
524024.315094,0.433397,-0.102158,-0.076511,-89.000000,0
524024.412456,0.205481,0.198319,0.041716,-89.000000,0
524024.509797,-0.127674,0.310057,0.199096,-89.000000,0
524024.607147,-0.002243,0.288421,0.157778,-89.000000,0
524024.704468,0.302221,0.039690,0.082849,-89.000000,0
524024.801823,0.535682,-0.097362,0.111927,-91.000000,0
524024.899146,0.207149,0.120539,0.218880,-91.000000,0
524024.996522,-0.055170,0.331226,0.184191,-91.000000,0
524025.093842,-0.036645,0.372961,0.168170,-91.000000,0
524025.191192,0.317608,0.103640,0.141584,-91.000000,0
524025.288545,0.415498,-0.063597,-0.013240,-91.000000,0
524025.385876,0.205016,0.006050,-0.026093,-91.000000,0
524025.483216,-0.079860,0.265734,0.146938,-91.000000,0
524025.580479,-0.121441,0.390077,0.157089,-91.000000,0
524025.677830,0.220776,0.148946,0.086611,-91.000000,0
524025.775167,0.410968,-0.044892,0.048836,-91.000000,0
524025.872503,0.321743,-0.104998,0.231390,-89.000000,0
524025.969853,0.097469,0.212414,0.175730,-89.000000,0
524026.067193,-0.103021,0.414866,0.163004,-89.000000,0
524026.164555,0.089794,0.224198,0.149015,-89.000000,0
524026.261876,0.462898,0.002717,0.061202,-89.000000,0
524026.359228,0.459196,-0.028145,-0.157078,-89.000000,0
524026.456578,0.156966,0.158832,0.001705,-89.000000,0
524026.553929,-0.080913,0.368877,0.106096,-89.000000,0
524026.651274,0.038908,0.307379,0.089388,-89.000000,0
524026.748601,0.302201,0.038278,0.025581,-89.000000,0
524026.845952,0.512351,-0.142077,0.174942,-85.000000,0
524026.943303,0.241031,0.129435,0.235695,-85.000000,0
524027.040623,-0.162094,0.302693,0.144658,-85.000000,0
524027.137974,-0.132835,0.338628,0.180051,-85.000000,0
524027.235326,0.253384,0.145543,0.106697,-85.000000,0
524027.332656,0.429088,-0.071849,-0.043986,-85.000000,0
524027.429997,0.176526,0.006222,-0.017855,-85.000000,0
524027.527349,-0.094235,0.257802,0.107140,-85.000000,0
524027.624700,-0.178893,0.364726,0.116126,-85.000000,0
524027.722050,0.111181,0.126337,0.104656,-85.000000,0
524027.819372,0.392420,-0.004070,0.063946,-83.000000,0
524027.916729,0.303314,-0.040779,0.198441,-83.000000,0
524028.014073,0.053712,0.248581,0.169140,-83.000000,0
524028.111425,-0.217241,0.375952,0.212175,-83.000000,0
524028.208745,0.052313,0.249515,0.167958,-83.000000,0
524028.306097,0.509097,0.000242,0.060969,-83.000000,0
524028.403447,0.385257,-0.034115,-0.100452,-83.000000,0
524028.500798,0.123844,0.156208,0.006420,-83.000000,0
524028.598124,-0.132344,0.301891,0.173401,-83.000000,0
524028.695469,-0.083688,0.293879,0.141983,-83.000000,0
524028.792821,0.320513,0.017615,0.076525,-83.000000,0
524028.890172,0.548524,-0.093914,0.122031,-99.000000,0
524028.987523,0.223423,0.163869,0.196165,-99.000000,0
524029.084844,-0.038768,0.309241,0.174656,-99.000000,0
524029.182194,0.037519,0.320573,0.207136,-99.000000,0
524029.279520,0.293579,0.098793,0.132402,-99.000000,0
524029.376897,0.311740,-0.031157,-0.050333,-99.000000,0
524029.474217,0.203282,0.025779,-0.121162,-99.000000,0
524029.571569,0.086952,0.209867,0.063420,-99.000000,0
524029.668919,-0.040946,0.387407,0.079217,-99.000000,0
524029.766241,0.130286,0.220236,0.031058,-99.000000,0
524029.863601,0.336108,-0.045966,0.048487,-84.000000,0
524029.960942,0.306649,-0.094324,0.162406,-84.000000,0
524030.058293,0.181646,0.188883,0.132593,-84.000000,0
524030.155615,-0.031497,0.418600,0.081748,-84.000000,0
524030.252965,0.066036,0.270349,0.110728,-84.000000,0
524030.350316,0.394897,0.007964,0.082579,-84.000000,0
524030.447667,0.531426,-0.166687,-0.082774,-84.000000,0
524030.544897,0.251083,0.056870,-0.084127,-84.000000,0
524030.642210,-0.031037,0.321662,0.080532,-84.000000,0
524030.739573,-0.014363,0.384414,0.058586,-84.000000,0
524030.836925,0.392263,-0.010901,0.048713,-82.000000,0
524030.934245,0.417839,-0.180497,0.089561,-82.000000,0
