Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
524080.976776,0.024000,-0.011192,-0.026449,-57.000000,0
524081.074126,0.041480,0.041890,0.017341,-91.000000,0
524081.171468,0.107347,-0.066187,-0.031389,-91.000000,0
524081.268799,0.013821,-0.090232,0.031826,-91.000000,0
524081.366149,-0.025496,-0.101530,-0.022427,-91.000000,0
524081.463501,0.013224,-0.021529,-0.032609,-91.000000,0
524081.560822,0.155248,0.056406,-0.165881,-91.000000,0
524081.658171,-0.078216,0.064397,0.064044,-91.000000,0
524081.755507,-0.275579,0.061818,0.305633,-91.000000,0
524081.852844,0.194191,-0.150578,-0.016960,-91.000000,0
524081.950194,-0.042497,-0.154763,0.029277,-91.000000,0
524082.047516,0.169526,0.050999,-0.009251,-84.000000,0
524082.144866,0.345888,0.155599,0.043668,-84.000000,0
524082.242193,0.015670,0.375103,0.282451,-84.000000,0
524082.339537,-0.441985,0.195668,0.240546,-84.000000,0
524082.436886,-0.059521,-0.388612,0.335436,-84.000000,0
524082.534241,-0.379687,-0.382898,0.078894,-84.000000,0
524082.631592,0.203826,0.173551,-0.311167,-84.000000,0
524082.728911,-0.371054,0.153918,0.437174,-84.000000,0
524082.826262,-0.442133,0.046542,0.336293,-84.000000,0
524082.923613,-0.174720,-0.217697,0.273234,-84.000000,0
524083.020934,-0.154499,-0.230324,0.015503,-92.000000,0
524083.118259,0.286688,0.041403,-0.080363,-92.000000,0
524083.215636,0.503269,0.155308,0.072660,-92.000000,0
524083.312957,-0.114433,0.453832,0.339739,-92.000000,0
524083.410308,-0.331876,0.033591,0.295111,-92.000000,0
524083.507659,-0.203066,-0.490840,0.377488,-92.000000,0
524083.604979,-0.308921,-0.175074,0.032321,-92.000000,0
524083.702315,0.416986,0.836529,0.083794,-92.000000,0
524083.799681,-0.716372,0.398043,0.646980,-92.000000,0
524083.897003,0.038313,-0.033685,0.269324,-92.000000,0
524083.994342,-0.227984,-0.244916,0.109384,-92.000000,0
524084.091705,0.113181,-0.048251,-0.052933,-85.000000,0
524084.189025,0.275825,0.187441,-0.026584,-85.000000,0
524084.286388,-0.057894,0.441230,0.234594,-85.000000,0
524084.383727,-0.399193,0.390103,0.275382,-85.000000,0
524084.481047,-0.132696,-0.403176,0.409216,-85.000000,0
524084.578398,-0.381017,-0.506284,0.115282,-85.000000,0
524084.675751,0.099916,0.310561,-0.155746,-85.000000,0
524084.773071,-0.249279,-0.188314,0.008661,-85.000000,0
524084.870426,-0.070031,-0.046430,0.368896,-85.000000,0
524084.967753,0.042827,-0.156614,0.162564,-85.000000,0
524085.065093,-0.014491,-0.200070,0.044694,-80.000000,0
524085.162445,0.448045,0.050885,-0.023852,-80.000000,0
524085.259796,0.287071,0.253850,0.000822,-80.000000,0
524085.357146,-0.272855,0.332480,0.331290,-80.000000,0
524085.454467,-0.115162,-0.014146,0.270248,-80.000000,0
524085.552201,-0.308853,-0.547373,0.429436,-80.000000,0
524085.649565,-0.184439,0.142001,-0.215104,-80.000000,0
524085.746886,0.140192,0.320161,0.041630,-80.000000,0
524085.844237,-0.207665,0.149676,0.376092,-80.000000,0
524085.941587,-0.135291,0.118715,0.397066,-80.000000,0
524086.038926,0.197503,-0.132326,-0.038267,-85.000000,0
524086.136260,0.253710,-0.109534,0.052727,-85.000000,0
524086.233600,0.487134,0.154624,0.058850,-85.000000,0
524086.330931,-0.187599,0.488046,0.169678,-85.000000,0
524086.428282,-0.495066,0.187244,-0.039049,-85.000000,0
524086.525633,-0.258291,-0.415404,0.248725,-85.000000,0
524086.622953,-0.425055,-0.102098,-0.023814,-85.000000,0
524086.720304,0.716416,0.632293,0.110935,-85.000000,0
524086.817654,-0.988108,0.533246,0.389675,-85.000000,0
524086.914976,-0.084112,-0.085211,0.215321,-85.000000,0
524087.012327,-0.254817,-0.236795,0.062834,-85.000000,0
524087.109678,0.036929,-0.034841,0.048050,-87.000000,0
524087.206999,0.261995,0.068824,0.189375,-87.000000,0
524087.304351,-0.028273,0.348270,0.091956,-87.000000,0
524087.401701,-0.663930,0.504405,0.189832,-87.000000,0
524087.499039,-0.090103,-0.392519,0.256529,-87.000000,0
524087.596373,-0.526048,-0.503847,0.166346,-87.000000,0
524087.693724,0.258769,0.094715,-0.078039,-87.000000,0
524087.791045,-0.271941,-0.172747,0.035501,-87.000000,0
524087.888395,-0.236733,0.097319,0.429488,-87.000000,0
524087.985746,-0.095365,-0.292014,0.182152,-87.000000,0
524088.083067,-0.029415,-0.133041,0.021590,-85.000000,0
524088.180419,0.436815,0.008854,0.226738,-85.000000,0
524088.277769,0.244690,0.136140,0.219281,-85.000000,0
524088.375120,-0.370957,0.513130,-0.018143,-85.000000,0
524088.472442,-0.057706,-0.195956,0.141342,-85.000000,0
524088.569792,-0.484369,-0.585971,0.244961,-85.000000,0
524088.667142,-0.076249,0.225984,0.161894,-85.000000,0
524088.764465,-0.200099,-0.316413,-0.148823,-85.000000,0
524088.861814,-0.375791,0.127297,0.423495,-85.000000,0
524088.959166,-0.100917,-0.310960,0.181078,-85.000000,0
524089.056487,-0.124515,-0.200458,-0.006517,-80.000000,0
524089.153837,0.513371,0.016925,0.262934,-80.000000,0
524089.251188,0.391378,0.098130,0.063755,-80.000000,0
524089.348506,-0.271439,0.461513,0.006533,-80.000000,0
524089.445860,-0.111499,-0.063953,0.109807,-80.000000,0
524089.543212,-0.517957,-0.474504,0.251946,-80.000000,0
524089.640535,-0.030518,0.462964,0.076881,-80.000000,0
524089.737884,0.209323,0.461820,0.410388,-80.000000,0
524089.835234,-0.565367,0.233322,0.254765,-80.000000,0
524089.932576,-0.214790,-0.245560,0.179509,-80.000000,0
524090.029905,-0.160931,-0.240735,0.091826,-91.000000,0
524090.127256,0.394120,-0.023837,0.127609,-91.000000,0
524090.224578,0.459834,0.210418,0.128983,-91.000000,0
524090.321929,-0.147869,0.597044,0.198844,-91.000000,0
524090.419279,-0.459449,0.179105,-0.019728,-91.000000,0
524090.516601,-0.414321,-0.467106,0.281812,-91.000000,0
524090.613846,-0.360091,0.194220,-0.226820,-91.000000,0
524090.711192,0.314132,0.416061,0.089835,-91.000000,0
524090.808512,-1.017773,0.965941,0.592404,-91.000000,0
524090.905864,-0.189010,-0.039049,0.253433,-91.000000,0
524091.003214,-0.149849,-0.228565,0.103185,-91.000000,0
524091.100535,0.049380,-0.112936,0.073880,-83.000000,0
524091.197891,0.233314,0.205289,0.302053,-83.000000,0
524091.295237,-0.054552,0.661090,0.041677,-83.000000,0
524091.392558,-0.728939,0.464948,0.220499,-83.000000,0
524091.489909,-0.271152,-0.359986,0.286971,-83.000000,0
524091.587260,-0.592074,-0.456059,0.206581,-83.000000,0
524091.684580,0.310694,0.149356,-0.103042,-83.000000,0
524091.781932,-0.798532,0.607673,0.272735,-83.000000,0
524091.879262,-0.035082,0.070595,0.376548,-83.000000,0
524091.976634,-0.188519,-0.248395,0.071549,-83.000000,0
524092.073954,0.028811,-0.026048,0.061920,-82.000000,0
524092.171305,0.502253,-0.082378,0.151781,-82.000000,0
524092.268656,0.083074,0.261619,0.154985,-82.000000,0
524092.365977,-0.646430,0.591677,0.201717,-82.000000,0
524092.463316,-0.063735,-0.299431,0.326527,-82.000000,0
524092.560679,-0.543725,-0.577074,0.270201,-82.000000,0
524092.658000,0.280745,0.031311,0.038952,-82.000000,0
524092.755351,-0.516223,-0.175440,0.108441,-82.000000,0
524092.852702,-0.038624,0.058072,0.490897,-82.000000,0
524092.950022,-0.006201,-0.191522,0.252951,-82.000000,0
524093.047374,-0.092445,-0.143444,0.091584,-82.000000,0
524093.144695,0.535449,-0.051124,0.187916,-87.000000,0
524093.242045,0.301152,0.257051,0.201524,-87.000000,0
524093.339396,-0.500624,0.514557,0.151086,-87.000000,0
524093.436748,-0.011334,-0.096482,0.227586,-87.000000,0
524093.534068,-0.470747,-0.521979,0.308730,-87.000000,0
524093.631419,-0.010093,0.299055,0.240770,-87.000000,0
524093.728757,-0.015930,-0.045653,0.341174,-87.000000,0
524093.826090,-0.181015,0.040578,0.403568,-87.000000,0
524093.923442,-0.186458,-0.207097,0.303883,-87.000000,0
524094.020794,-0.152327,-0.159216,0.066606,-87.000000,0
524094.118114,0.553592,0.094915,0.120806,-76.000000,0
524094.215465,0.506495,0.161748,0.110696,-76.000000,0
524094.312798,-0.175768,0.455215,0.114387,-76.000000,0
524094.410133,-0.328829,-0.009021,0.137054,-76.000000,0
524094.507487,-0.385422,-0.434322,0.400036,-76.000000,0
524094.604838,-0.124222,0.480873,-0.008012,-76.000000,0
524094.702160,0.355646,0.552533,0.171649,-76.000000,0
524094.799510,-0.587122,0.486740,0.524129,-76.000000,0
524094.896862,-0.153087,-0.059985,0.240700,-76.000000,0
524094.994176,-0.306608,-0.248801,0.159038,-76.000000,0
524095.091532,0.126789,-0.102990,0.112745,-77.000000,0
524095.188884,0.310537,0.241723,0.255288,-77.000000,0
524095.286204,-0.091871,0.546514,0.244734,-77.000000,0
524095.383555,-0.638550,0.397873,0.292516,-77.000000,0
524095.480907,-0.113574,-0.313581,0.344510,-77.000000,0
524095.578160,-0.577240,-0.365585,0.229181,-77.000000,0
524095.675510,0.317917,0.258613,-0.189356,-77.000000,0
524095.772844,-0.496337,0.455759,0.004572,-77.000000,0
524095.870164,-0.083712,0.277193,0.453455,-77.000000,0
524095.967515,0.013315,-0.341196,0.354904,-77.000000,0
524096.064867,-0.169385,-0.294584,0.155708,-77.000000,0
524096.162218,0.414548,0.029232,0.211410,-74.000000,0
524096.259526,0.204632,0.415152,0.271636,-74.000000,0
524096.356873,-0.256293,0.129760,0.170347,-74.000000,0
524096.454240,-0.029478,0.293301,0.159937,-74.000000,0
524096.551561,-0.275960,-0.544215,0.368474,-74.000000,0
524096.648913,-0.029852,0.507550,-0.105314,-74.000000,0
524096.746263,0.115642,0.322038,0.346849,-74.000000,0
524096.843575,-0.343306,0.199833,0.346113,-74.000000,0
524096.940935,-0.140106,-0.178978,0.301219,-74.000000,0
524097.038268,-0.201175,-0.227054,0.212380,-74.000000,0
524097.135606,0.255748,0.007440,0.124630,-75.000000,0
524097.232957,0.286029,0.344377,0.209137,-75.000000,0
524097.330308,-0.137276,0.340670,0.241091,-75.000000,0
524097.427638,-0.417624,0.136545,0.267316,-75.000000,0
524097.524977,-0.154490,-0.376936,0.367226,-75.000000,0
524097.622331,-0.147320,-0.088624,0.137236,-75.000000,0
524097.719653,0.379723,0.164636,0.154408,-75.000000,0
