Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
523195.973977,-0.023398,-0.022109,0.053584,-52.000000,0
523196.071330,-0.033731,-0.016924,0.053328,-89.000000,0
523196.168682,-0.109354,0.009647,0.089062,-89.000000,0
523196.266033,-0.150290,-0.082419,0.039868,-89.000000,0
523196.363383,-0.109860,-0.112410,0.099873,-89.000000,0
523196.460734,-0.036718,-0.152172,0.039454,-89.000000,0
523196.558062,-0.053499,-0.157108,0.020074,-89.000000,0
523196.655436,-0.027301,-0.197605,-0.138404,-89.000000,0
523196.752779,-0.010172,-0.051300,-0.260783,-89.000000,0
523196.850139,0.183352,0.136686,-0.016532,-89.000000,0
523196.947489,-0.027525,0.075608,0.046367,-89.000000,0
523197.044841,-0.047756,0.081303,0.107758,-80.000000,0
523197.142192,-0.039034,-0.028527,0.079911,-80.000000,0
523197.239527,0.075105,-0.049231,-0.019524,-80.000000,0
523197.336894,-0.002952,-0.051772,-0.160621,-80.000000,0
523197.434237,-0.153718,0.169197,-0.324559,-80.000000,0
523197.531596,-0.140985,0.202819,0.177156,-80.000000,0
523197.628947,-0.077720,0.102648,0.115707,-80.000000,0
523197.726299,-0.019389,0.038942,0.169725,-80.000000,0
523197.823637,-0.099270,0.028182,0.121164,-80.000000,0
523197.921001,0.053445,-0.089260,0.000089,-80.000000,0
523198.018348,-0.158365,-0.107499,-0.372367,-79.000000,0
523198.115702,0.001010,0.211681,-0.165084,-79.000000,0
523198.213023,0.081836,0.284772,0.130847,-79.000000,0
523198.310374,-0.227740,0.182646,0.324185,-79.000000,0
523198.407725,-0.137847,0.076351,0.198807,-79.000000,0
523198.505085,-0.159313,-0.060377,-0.041081,-79.000000,0
523198.602428,-0.061124,-0.068708,-0.329929,-79.000000,0
523198.699778,-0.081044,0.021097,-0.380308,-79.000000,0
523198.797129,0.017145,0.203574,0.174999,-79.000000,0
523198.894480,0.012575,0.108028,0.239951,-79.000000,0
523198.991845,-0.053097,0.018734,0.141864,-79.000000,0
523199.089571,-0.203852,-0.106796,-0.040880,-84.000000,0
523199.186949,0.086437,0.103808,-0.098193,-84.000000,0
523199.284274,0.015348,0.183042,-0.315385,-84.000000,0
523199.381624,0.099565,0.317676,0.086355,-84.000000,0
523199.478975,-0.047322,0.183427,0.188502,-84.000000,0
523199.576326,-0.075364,0.015868,0.094279,-84.000000,0
