Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
303527.194445,0.026631,-0.057398,-0.006697,-93.000000,0
303527.291797,-0.016691,-0.020323,0.015215,-93.000000,0
303527.389147,0.026316,-0.038108,0.017356,-93.000000,0
303527.486468,-0.054317,0.005443,0.008197,-90.000000,0
303527.583805,0.053685,-0.031664,-0.012880,-90.000000,0
303527.681155,-0.009374,-0.011515,-0.024794,-90.000000,0
303527.778491,-0.009608,-0.003627,-0.007091,-90.000000,0
303527.875842,0.004301,-0.024732,0.000082,-90.000000,0
303527.973194,0.015914,-0.034214,0.026754,-90.000000,0
303528.070513,-0.008850,-0.030884,0.032122,-90.000000,0
303528.167864,0.017451,-0.012777,0.005216,-90.000000,0
303528.265216,0.077334,-0.070357,0.065890,-90.000000,0
303528.362535,0.020688,-0.110003,0.062418,-90.000000,0
303528.459895,-0.032461,0.033390,0.008882,-90.000000,0
303528.557235,-0.227125,0.024154,-0.035198,-91.000000,0
303528.654589,-0.001368,-0.068739,-0.038551,-91.000000,0
303528.751910,0.028985,0.012397,-0.076045,-91.000000,0
303528.849261,0.008833,-0.006687,-0.074124,-91.000000,0
303528.946589,-0.003739,-0.003396,-0.057720,-91.000000,0
303529.043933,-0.025062,-0.027737,-0.019645,-91.000000,0
303529.141284,0.016992,0.008158,-0.016099,-91.000000,0
303529.238635,0.025404,-0.036029,-0.011521,-91.000000,0
303529.335955,0.028551,-0.036452,-0.000517,-91.000000,0
303529.433306,0.040943,-0.018951,0.027471,-91.000000,0
303529.530657,0.010561,-0.038283,0.049039,-95.000000,0
303529.627983,0.043496,-0.024136,0.034489,-95.000000,0
303529.725329,0.012376,-0.028927,0.032406,-95.000000,0
303529.822553,0.022729,-0.012205,0.017211,-95.000000,0
303529.919905,-0.007208,0.012965,0.009763,-95.000000,0
303530.017225,-0.007315,-0.021302,0.018085,-95.000000,0
303530.114577,0.000505,0.000634,-0.005370,-95.000000,0
303530.211927,0.009397,-0.017793,-0.001506,-95.000000,0
303530.309242,-0.002593,-0.044634,0.025525,-95.000000,0
303530.406599,0.019503,0.017236,-0.003691,-95.000000,0
303530.503949,-0.046620,-0.030058,-0.005595,-94.000000,0
303530.601271,-0.018974,0.011182,-0.000097,-94.000000,0
303530.698621,-0.124710,0.031267,-0.002421,-94.000000,0
303530.795972,-0.045357,-0.040744,0.003109,-94.000000,0
303530.893320,-0.000512,-0.095898,-0.005634,-94.000000,0
303530.990644,-0.032140,0.044424,-0.001559,-94.000000,0
303531.087992,0.004475,-0.007989,-0.024382,-94.000000,0
303531.185347,0.009718,-0.012938,0.002893,-94.000000,0
303531.282667,0.002197,-0.031745,0.014280,-94.000000,0
303531.380018,-0.002440,-0.009121,0.002913,-94.000000,0
303531.477369,-0.009584,-0.015909,0.012998,-94.000000,0
303531.574702,-0.012081,-0.011464,0.004743,-89.000000,0
303531.672041,-0.002549,-0.006496,0.006446,-89.000000,0
303531.769391,0.004435,-0.019691,-0.001994,-89.000000,0
303531.866712,-0.034831,-0.007841,-0.008989,-89.000000,0
303531.964064,-0.033416,-0.009482,0.001648,-89.000000,0
303532.061414,-0.001803,-0.026161,0.008861,-89.000000,0
303532.158735,-0.000846,-0.009846,-0.004499,-89.000000,0
303532.256101,-0.001194,-0.015690,-0.010918,-2147483648.000000,0
303532.353437,0.015758,-0.016344,-0.007070,-2147483648.000000,0
303532.450758,0.008985,-0.029651,0.013037,-2147483648.000000,0
303532.548108,0.060011,-0.029018,0.006705,-2147483648.000000,0
303532.645459,-0.001162,-0.038204,-0.002644,-2147483648.000000,0
303532.742781,-0.042858,-0.014487,0.004055,-2147483648.000000,0
303532.840117,-0.049695,0.003753,0.014048,-86.000000,0
303532.937482,-0.016310,0.007055,0.037574,-86.000000,0
303533.034803,-0.076346,-0.075549,0.039823,-86.000000,0
303533.132154,0.055880,-0.124555,0.037566,-86.000000,0
303533.229505,0.055243,-0.023291,0.027766,-86.000000,0
303533.326851,0.153492,-0.141977,0.052665,-86.000000,0
303533.424176,0.080865,-0.008366,0.044860,-86.000000,0
303533.521514,-0.140379,0.005338,0.057601,-86.000000,0
303533.618875,-0.007411,0.033456,-0.003228,-86.000000,0
303533.716200,-0.010438,-0.042709,-0.004488,-86.000000,0
303533.813550,0.187532,0.002274,-0.060887,-90.000000,0
303533.910901,-0.077127,-0.068796,-0.070583,-90.000000,0
303534.008236,-0.139101,-0.060384,-0.047161,-90.000000,0
303534.105563,-0.176544,0.178156,-0.098102,-90.000000,0
303534.202905,0.055931,0.183794,0.088697,-90.000000,0
303534.300245,0.042951,-0.047604,0.006695,-90.000000,0
303534.397596,-0.302011,-0.111979,-0.080280,-90.000000,0
303534.494947,0.138106,0.108571,0.067659,-90.000000,0
