Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
304618.493632,-0.080857,0.022603,-0.139428,-43.000000,0
304618.590952,0.039137,-0.007548,0.051876,-43.000000,0
304618.688303,0.000730,-0.007424,-0.019061,-43.000000,0
304618.785638,0.004193,-0.005651,-0.035101,-42.000000,0
304618.883006,-0.009895,0.007694,-0.015957,-42.000000,0
304618.980357,0.013463,0.001773,-0.016387,-42.000000,0
304619.077708,0.013682,-0.019192,-0.012456,-42.000000,0
304619.175028,-0.005425,-0.003419,0.016281,-42.000000,0
304619.272383,0.056230,-0.051632,0.200882,-42.000000,0
304619.369724,0.109773,-0.045724,0.033693,-42.000000,0
304619.467081,-0.039934,0.014641,-0.187765,-42.000000,0
304619.564432,0.027851,-0.001585,-0.015936,-42.000000,0
304619.661784,0.042225,-0.054448,0.065705,-42.000000,0
304619.759104,-0.146264,0.139217,-0.179487,-40.000000,0
304619.856456,0.116760,-0.097432,0.031972,-40.000000,0
304619.953806,-0.048394,0.045683,-0.002160,-41.000000,0
304620.051045,-0.012612,0.001124,-0.026796,-36.000000,0
304620.148386,0.010020,0.012381,-0.019928,-36.000000,0
304620.245762,0.004618,0.025674,-0.040326,-36.000000,0
304620.343083,-0.026607,0.032750,-0.013044,-36.000000,0
304620.440434,0.001127,0.010275,-0.005107,-36.000000,0
304620.537785,0.011532,0.005350,-0.023650,-36.000000,0
304620.635136,0.006609,0.000044,-0.022945,-36.000000,0
304620.732466,-0.002322,-0.000734,-0.012481,-36.000000,0
304620.829809,-0.004071,-0.003191,0.001677,-42.000000,0
304620.927159,-0.014277,0.026510,0.043558,-42.000000,0
304621.024513,-0.021764,0.026611,-0.025417,-39.000000,0
304621.121861,-0.007456,-0.017606,-0.013604,-44.000000,0
304621.219213,-0.013409,-0.004190,0.008294,-44.000000,0
304621.316543,0.018338,0.015442,-0.016726,-44.000000,0
304621.413884,-0.017973,0.018213,-0.021837,-44.000000,0
304621.511235,-0.004714,0.009178,-0.022360,-44.000000,0
304621.608586,-0.032235,0.078065,-0.021314,-44.000000,0
304621.705938,-0.057676,0.048746,0.013976,-44.000000,0
304621.803288,-0.035852,0.021962,-0.031047,-35.000000,0
304621.900624,-0.015622,-0.025371,-0.061377,-35.000000,0
304621.997966,0.036083,-0.064442,-0.051821,-35.000000,0
304622.095311,-0.024782,0.045254,0.013672,-34.000000,0
304622.192662,-0.047794,0.031809,0.012732,-34.000000,0
304622.290013,-0.045691,0.025862,-0.030546,-2147483648.000000,0
304622.387334,0.023026,-0.022147,-0.033279,-2147483648.000000,0
304622.484686,0.004462,0.023915,0.027719,-2147483648.000000,0
304622.582029,-0.018772,-0.024119,-0.194440,-2147483648.000000,0
304622.679387,0.034923,-0.038168,0.002540,-2147483648.000000,0
304622.776738,-0.009061,0.017720,0.017984,-42.000000,0
304622.879488,0.028134,-0.003988,0.041556,-42.000000,0
304622.976842,-0.055515,0.009731,-0.043715,-42.000000,0
304623.074162,-0.009011,0.012656,-0.056375,-42.000000,0
304623.171513,0.044716,-0.012302,0.020517,-42.000000,0
304623.268864,-0.010804,0.024909,-0.090675,-42.000000,0
304623.366215,0.019721,0.026044,0.018439,-42.000000,0
304623.463559,0.030770,0.024804,-0.004897,-42.000000,0
304623.560887,0.074520,0.068956,-0.195059,-42.000000,0
304623.658238,0.077064,-0.037018,0.031888,-42.000000,0
304623.755589,0.034327,0.011197,-0.016215,-39.000000,0
304623.852940,-0.035648,0.017098,-0.038275,-40.000000,0
304623.950291,0.024617,-0.009263,-0.042738,-40.000000,0
304624.047609,0.037317,-0.015410,0.005701,-40.000000,0
304624.144954,-0.029943,0.002917,-0.033219,-37.000000,0
304624.242314,-0.020873,0.010096,-0.015952,-37.000000,0
304624.339665,-0.006337,0.017027,-0.041369,-37.000000,0
304624.436986,0.010265,-0.011623,-0.014964,-37.000000,0
304624.534338,0.015331,-0.005734,0.021327,-37.000000,0
304624.631688,0.001968,0.000091,-0.030168,-37.000000,0
304624.729039,-0.001863,0.007584,0.007500,-35.000000,0
304624.826384,-0.024254,0.024122,-0.010709,-40.000000,0
304624.923710,0.055671,-0.032148,0.024828,-40.000000,0
304625.021063,0.039823,-0.036889,-0.037343,-35.000000,0
304625.118312,-0.017806,-0.004691,-0.017319,-34.000000,0
304625.215663,-0.059972,0.050464,-0.006668,-34.000000,0
304625.313009,-0.009537,-0.009702,-0.027339,-34.000000,0
304625.410326,0.015921,0.006966,-0.038303,-34.000000,0
304625.507684,0.039314,-0.006834,0.048541,-34.000000,0
304625.605035,-0.003598,0.002049,-0.017225,-34.000000,0
304625.702387,0.011689,-0.006899,-0.028280,-34.000000,0
304625.799738,0.034064,-0.015204,-0.002564,-35.000000,0
304625.897058,0.086385,-0.065468,-0.022935,-35.000000,0
304625.994410,-0.114482,0.041685,-0.058721,-39.000000,0
304626.091761,0.033388,-0.031608,-0.039048,-35.000000,0
304626.189112,0.003743,0.051168,0.089635,-35.000000,0
304626.286462,-0.019858,0.022970,-0.038699,-35.000000,0
