Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
303818.347976,-0.059047,0.032441,-0.271872,-81.000000,0
303818.445327,0.046459,-0.000672,0.086847,-81.000000,0
303818.542678,0.024235,0.017875,0.024904,-80.000000,0
303818.639998,0.034568,0.016053,-0.002752,-80.000000,0
303818.737350,0.009176,-0.032380,-0.064131,-80.000000,0
303818.834701,0.072132,0.068947,-0.244583,-78.000000,0
303818.932036,-0.006863,0.036230,-0.003300,-78.000000,0
303819.029403,0.086199,-0.002981,0.120360,-78.000000,0
303819.126754,0.065530,0.007000,0.051920,-78.000000,0
303819.224105,-0.037407,0.022412,-0.072122,-78.000000,0
303819.321425,0.022395,0.025434,0.018014,-78.000000,0
303819.418778,0.028627,0.008421,0.038974,-78.000000,0
303819.516124,0.006148,0.014868,0.010995,-75.000000,0
303819.613479,0.034410,0.002169,0.019082,-75.000000,0
303819.710830,0.002089,0.037361,-0.019417,-75.000000,0
303819.808181,0.005800,0.066395,-0.033983,-75.000000,0
303819.905437,0.020164,0.057785,0.006298,-75.000000,0
303820.002757,-0.023995,0.060820,-0.008696,-75.000000,0
303820.100109,-0.023892,-0.000640,0.033181,-75.000000,0
303820.197450,-0.055423,-0.019238,-0.000941,-75.000000,0
303820.294812,-0.058368,0.001165,-0.011924,-75.000000,0
303820.392162,-0.057568,0.016220,-0.030519,-75.000000,0
303820.489513,-0.004750,0.018063,-0.011112,-75.000000,0
303820.586864,-0.022824,0.024442,0.059165,-82.000000,0
303820.684205,-0.038092,0.004846,0.005175,-82.000000,0
303820.781536,0.019665,-0.009281,-0.019522,-82.000000,0
303820.878899,0.013362,-0.023084,-0.003917,-80.000000,0
303820.976238,-0.083546,0.020883,-0.079004,-80.000000,0
303821.073589,-0.042660,0.098912,0.005183,-80.000000,0
303821.170924,0.092865,0.035194,0.052959,-80.000000,0
303821.268291,0.054245,0.053074,0.014837,-80.000000,0
303821.365642,-0.053280,0.098061,0.010143,-80.000000,0
303821.462970,0.155207,0.020797,-0.037928,-80.000000,0
303821.560315,-0.103720,0.110920,-0.116356,-75.000000,0
303821.657665,0.072147,0.034968,0.037290,-75.000000,0
303821.755016,0.082780,0.051413,0.013219,-75.000000,0
303821.852367,0.056454,-0.010571,-0.035629,-77.000000,0
303821.949718,-0.002113,0.022138,-0.016643,-77.000000,0
303822.047059,0.002535,0.051913,0.050777,-77.000000,0
303822.241741,-0.009253,0.012722,-0.044343,-2147483648.000000,0
303822.339092,-0.073410,0.016575,-0.048084,-2147483648.000000,0
303822.436443,-0.064504,0.073668,-0.034328,-2147483648.000000,0
303822.533795,-0.024559,0.075159,-0.009313,-2147483648.000000,0
303822.631146,-0.006931,0.039079,-0.043609,-2147483648.000000,0
303822.728470,0.052063,0.012255,0.045081,-81.000000,0
303822.825817,0.012330,0.036093,0.006386,-77.000000,0
303822.923161,0.006520,0.023106,-0.029220,-77.000000,0
303823.020520,0.009420,0.003422,-0.025416,-77.000000,0
303823.117871,0.014723,0.010644,-0.043416,-77.000000,0
303823.215221,-0.012377,0.016815,-0.011338,-77.000000,0
303823.312549,-0.012083,0.021281,-0.015785,-77.000000,0
303823.409904,-0.022467,0.015679,-0.003603,-77.000000,0
303823.507245,-0.028066,0.010896,-0.033481,-77.000000,0
303823.604596,-0.012328,0.013354,0.000414,-77.000000,0
303823.701947,-0.016677,0.021088,-0.003625,-76.000000,0
303823.799302,-0.001562,0.010085,-0.011376,-76.000000,0
303823.896648,0.000963,-0.013709,-0.012747,-74.000000,0
303823.993968,-0.016837,0.020501,-0.026607,-74.000000,0
303824.091329,0.023087,0.031850,-0.011321,-74.000000,0
303824.188671,0.053298,-0.024463,0.048824,-74.000000,0
303824.286023,0.084395,0.023057,0.138170,-74.000000,0
303824.383374,-0.025873,0.049835,-0.107569,-74.000000,0
303824.480722,-0.069591,0.051480,0.001416,-74.000000,0
303824.578075,-0.067578,0.033114,-0.019408,-74.000000,0
303824.675413,-0.048784,0.026451,-0.032030,-88.000000,0
303824.772747,0.037293,-0.003524,-0.003885,-88.000000,0
303824.869983,-0.028116,0.043856,0.064121,-85.000000,0
303824.967349,-0.095230,0.007057,-0.033299,-85.000000,0
303825.064700,0.007157,-0.014491,-0.062716,-85.000000,0
303825.162051,0.087905,0.065780,-0.011407,-85.000000,0
303825.259371,-0.035650,0.038566,0.075463,-85.000000,0
303825.356729,0.063577,-0.030540,0.048802,-85.000000,0
303825.454074,0.034921,-0.016630,-0.130053,-85.000000,0
303825.551426,0.016265,0.016717,0.050505,-85.000000,0
303825.648777,-0.024670,0.056569,0.003968,-85.000000,0
303825.746127,0.010634,0.047940,-0.048554,-76.000000,0
303825.843447,-0.046089,-0.014825,0.068288,-72.000000,0
303825.940798,-0.065727,-0.002372,-0.092948,-72.000000,0
303826.038163,-0.022816,0.008424,-0.007977,-72.000000,0
303826.135502,0.022916,0.007489,0.058363,-72.000000,0
303826.232853,-0.062599,-0.000903,-0.005398,-72.000000,0
303826.330203,0.001485,0.000843,-0.040994,-72.000000,0
303826.427523,0.029428,0.021646,-0.062985,-72.000000,0
303826.524874,0.070244,-0.044591,-0.021895,-72.000000,0
303826.622225,0.037152,0.050271,0.009530,-72.000000,0
303826.719577,-0.049942,0.081875,0.076239,-76.000000,0
303826.816928,-0.040163,-0.002761,0.010260,-76.000000,0
