Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
303903.145195,0.003838,0.014192,-0.031739,-90.000000,0
303903.242517,-0.017438,0.018353,-0.050738,-90.000000,0
303903.339883,-0.099114,-0.093896,0.020517,-90.000000,0
303903.437213,-0.029255,-0.021795,-0.026148,-90.000000,0
303903.534570,-0.049663,-0.075820,0.001454,-90.000000,0
303903.631920,0.158029,-0.123787,-0.133062,-90.000000,0
303903.729271,-0.017098,0.119210,0.046835,-90.000000,0
303903.826623,-0.145293,-0.024944,0.092597,-90.000000,0
303903.923938,-0.050901,-0.160002,-0.111311,-90.000000,0
303904.021288,0.036652,0.137755,-0.020988,-90.000000,0
303904.118646,-0.045363,-0.004590,-0.018858,-82.000000,0
303904.215996,0.029858,-0.006519,-0.000846,-82.000000,0
303904.313347,0.029382,-0.032642,-0.002416,-82.000000,0
303904.410698,-0.026701,-0.016225,0.023590,-82.000000,0
303904.508018,-0.001412,-0.014738,0.008529,-82.000000,0
303904.605371,0.024779,-0.022011,0.034571,-82.000000,0
303904.702711,0.015907,-0.014473,0.037231,-82.000000,0
303904.800073,0.016927,-0.010130,0.016484,-82.000000,0
303904.897313,-0.055807,-0.008943,0.029041,-82.000000,0
303904.994665,-0.036518,-0.004157,0.027139,-82.000000,0
303905.092015,0.006209,0.001780,0.054649,-89.000000,0
303905.189333,-0.021871,0.008378,0.044777,-89.000000,0
303905.286693,0.005033,-0.005641,0.006544,-89.000000,0
303905.384038,-0.013658,-0.018195,0.037929,-89.000000,0
303905.481389,-0.011286,-0.027230,0.017364,-89.000000,0
303905.578740,-0.019361,-0.010026,0.000754,-89.000000,0
303905.676091,0.010495,-0.010938,0.013179,-89.000000,0
303905.773412,-0.018442,-0.019722,-0.021236,-89.000000,0
303905.870763,0.016417,0.003875,-0.050068,-89.000000,0
303905.968122,-0.078880,-0.055756,0.030235,-89.000000,0
303906.065466,0.075458,-0.044140,-0.040208,-91.000000,0
303906.162816,-0.045939,-0.058268,-0.015133,-91.000000,0
303906.260167,-0.008051,-0.046911,-0.009324,-91.000000,0
303906.357518,0.062096,0.024446,-0.028229,-91.000000,0
303906.454836,-0.050019,-0.020964,0.023314,-91.000000,0
303906.552190,0.006504,0.080355,0.023748,-91.000000,0
303906.649542,-0.012540,-0.031760,0.033322,-91.000000,0
303906.746892,0.083444,0.005808,0.027768,-91.000000,0
303906.844243,-0.054504,-0.035718,0.009533,-91.000000,0
303906.941594,-0.005233,-0.025628,0.047490,-91.000000,0
303907.038915,0.018227,-0.015120,0.031816,-91.000000,0
303907.136266,-0.087992,0.004212,0.030511,-86.000000,0
303907.330968,-0.073150,-0.007821,-0.016110,-2147483648.000000,0
303907.428319,0.094589,-0.042991,0.006846,-2147483648.000000,0
303907.525670,-0.062622,0.004581,0.016529,-2147483648.000000,0
303907.622991,-0.000427,-0.019603,0.009858,-2147483648.000000,0
303907.720338,-0.042816,-0.013178,0.010389,-2147483648.000000,0
303907.817693,0.006572,-0.017739,0.000581,-85.000000,0
303907.915031,0.005032,-0.019847,0.003448,-85.000000,0
303908.012396,0.043143,0.001032,0.004460,-85.000000,0
303908.109746,-0.043221,-0.006244,0.003527,-84.000000,0
303908.207067,-0.104243,-0.013050,0.013276,-84.000000,0
303908.304418,0.073737,-0.027796,0.016262,-84.000000,0
303908.401758,-0.077409,0.003794,0.024119,-84.000000,0
303908.499126,0.015566,-0.001786,-0.001058,-84.000000,0
303908.596472,-0.003570,-0.009956,-0.003649,-84.000000,0
303908.693822,-0.033440,-0.019019,0.020108,-84.000000,0
303908.791144,-0.022017,-0.013609,0.013522,-93.000000,0
303908.888494,-0.033366,-0.012557,0.001447,-93.000000,0
303908.985841,0.039418,-0.026067,0.003669,-93.000000,0
303909.083196,0.004890,-0.015649,-0.002219,-87.000000,0
303909.180537,-0.057730,-0.020084,-0.015992,-87.000000,0
303909.277898,0.029332,-0.005962,-0.006943,-87.000000,0
303909.375218,0.036866,-0.030851,0.014604,-87.000000,0
303909.472570,-0.021631,-0.006113,0.000313,-87.000000,0
303909.569922,-0.007794,-0.013250,0.004598,-87.000000,0
303909.667272,-0.002807,-0.010137,0.008230,-87.000000,0
303909.764624,-0.017285,-0.021909,0.010464,-86.000000,0
303909.861950,0.003986,-0.006024,0.006851,-86.000000,0
303909.959193,-0.015508,-0.021398,0.011254,-86.000000,0
303910.056543,-0.005872,-0.012545,0.007981,-86.000000,0
303910.153895,-0.016954,-0.014613,-0.000410,-90.000000,0
303910.251242,0.013169,-0.013798,-0.010480,-90.000000,0
303910.348597,-0.010214,-0.015306,0.001238,-90.000000,0
303910.445932,-0.019503,-0.017641,-0.003154,-90.000000,0
303910.543269,0.002545,-0.020244,0.005835,-90.000000,0
303910.640620,0.030053,-0.017516,0.003386,-90.000000,0
303910.737971,-0.011832,-0.015563,-0.009466,-90.000000,0
303910.835322,0.031419,-0.019599,-0.002773,-88.000000,0
303910.932673,-0.007464,0.001126,0.006588,-88.000000,0
303911.029993,0.046157,-0.018487,0.000370,-88.000000,0
303911.127360,-0.024762,-0.022815,-0.001506,-89.000000,0
303911.224696,-0.084420,0.001343,-0.039288,-89.000000,0
303911.322046,-0.000596,-0.017176,0.016363,-89.000000,0
303911.419397,-0.048683,-0.020073,0.003021,-89.000000,0
303911.516749,0.021164,-0.032472,0.006527,-89.000000,0
