Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
303863.255723,0.022131,-0.170065,-0.332469,-83.000000,0
303863.353074,-0.091668,-0.366786,-0.836695,-83.000000,0
303863.450415,-0.193138,0.047667,-0.384293,-83.000000,0
303863.547745,-0.066863,0.372090,0.273988,-83.000000,0
303863.645096,-0.186616,0.311897,0.066435,-83.000000,0
303863.742447,-0.051654,0.219892,-0.013183,-86.000000,0
303863.839775,0.086373,0.126463,0.174438,-86.000000,0
303863.937119,0.007718,0.039133,0.192719,-86.000000,0
303864.034491,-0.104547,-0.113347,0.009264,-86.000000,0
303864.131822,-0.059253,0.026901,-0.031880,-86.000000,0
303864.229172,-0.071168,-0.017546,-0.013601,-86.000000,0
303864.326523,0.005099,-0.010773,-0.023075,-86.000000,0
303864.423874,-0.038889,-0.014819,-0.014066,-86.000000,0
303864.521195,0.032655,0.025820,0.011689,-86.000000,0
303864.618546,0.000014,-0.065022,-0.017217,-95.000000,0
303864.715892,-0.022383,-0.144758,0.003331,-95.000000,0
303864.813248,0.031098,-0.055902,0.022229,-95.000000,0
303864.910486,-0.048940,-0.044815,-0.041944,-95.000000,0
303865.007807,-0.043776,-0.038975,-0.025869,-95.000000,0
303865.105158,-0.079882,-0.041653,-0.074950,-95.000000,0
303865.202511,-0.063870,-0.041648,-0.030245,-95.000000,0
303865.299860,-0.036811,-0.043104,-0.012364,-95.000000,0
303865.397198,0.001855,-0.018654,-0.053983,-95.000000,0
303865.494533,-0.007599,0.034937,-0.055044,-95.000000,0
303865.591883,-0.019108,0.030051,-0.048387,-95.000000,0
303865.689222,0.003682,-0.014282,0.001926,-78.000000,0
303865.786585,0.021223,-0.038336,0.018004,-78.000000,0
303865.883936,0.008288,-0.036936,0.026703,-78.000000,0
303865.981273,-0.009281,-0.053616,0.027450,-78.000000,0
303866.078608,-0.006661,-0.048905,0.060338,-78.000000,0
303866.175959,0.011942,0.003177,-0.005255,-78.000000,0
303866.273310,0.003516,-0.050373,-0.000699,-78.000000,0
303866.370648,-0.020053,-0.059594,0.013300,-78.000000,0
303866.467981,-0.008162,-0.025530,0.014935,-78.000000,0
303866.565333,0.001995,0.004920,0.005833,-78.000000,0
303866.662682,0.031816,0.015691,-0.020570,-80.000000,0
303866.760036,-0.010401,0.039075,-0.022818,-81.000000,0
303866.857386,0.001515,-0.004969,-0.025165,-81.000000,0
303866.954706,-0.010214,-0.021809,0.006855,-81.000000,0
303867.052077,-0.004503,-0.051830,0.012066,-81.000000,0
303867.149408,0.001216,-0.052838,0.007803,-81.000000,0
303867.344111,-0.004210,-0.014250,0.010677,-2147483648.000000,0
303867.441432,-0.009767,0.073429,-0.030015,-2147483648.000000,0
303867.538786,0.003890,-0.034704,-0.000726,-2147483648.000000,0
303867.636133,-0.048247,-0.051067,-0.055480,-2147483648.000000,0
303867.733486,-0.013163,0.012538,0.018516,-81.000000,0
303867.830835,0.030184,0.027259,-0.016234,-81.000000,0
303867.928161,0.014706,-0.041357,-0.005661,-81.000000,0
303868.025507,0.022328,-0.020275,-0.018121,-81.000000,0
303868.122858,-0.022652,-0.012089,-0.068747,-81.000000,0
303868.220209,0.060283,-0.018892,0.034152,-81.000000,0
303868.317561,-0.031126,-0.010702,0.025746,-81.000000,0
303868.414882,-0.006219,-0.032069,-0.046494,-81.000000,0
303868.512247,-0.029739,-0.008192,-0.140637,-81.000000,0
303868.609583,-0.039080,0.015795,-0.018517,-81.000000,0
303868.706935,0.007083,0.019959,-0.008058,-82.000000,0
303868.804285,-0.026649,-0.037036,0.004018,-82.000000,0
303868.901606,-0.022052,-0.033884,0.009239,-82.000000,0
303868.998957,0.030994,0.009803,-0.007131,-82.000000,0
303869.096323,0.021135,0.000797,0.004845,-82.000000,0
303869.193647,0.016022,0.010397,-0.011845,-82.000000,0
303869.291010,-0.001915,-0.001972,0.011715,-82.000000,0
303869.388331,0.031732,0.013620,0.003938,-82.000000,0
303869.485682,0.041811,-0.030054,0.035837,-82.000000,0
303869.583032,-0.029384,-0.052858,0.000041,-82.000000,0
303869.680384,0.004074,-0.036101,0.004886,-82.000000,0
303869.777732,0.008750,-0.002962,0.014162,-84.000000,0
303869.874954,0.017404,-0.014026,0.009059,-84.000000,0
303869.972317,0.023484,0.031535,0.026393,-84.000000,0
303870.069668,0.014458,0.028430,0.011869,-84.000000,0
303870.167018,-0.001249,-0.011964,-0.011022,-84.000000,0
303870.264369,-0.008631,0.043158,-0.019507,-84.000000,0
303870.361690,-0.035181,0.072552,-0.031283,-84.000000,0
303870.459052,-0.018042,-0.046058,-0.036118,-84.000000,0
303870.556391,-0.019060,-0.047216,-0.083081,-84.000000,0
303870.653743,0.003962,-0.187026,0.032938,-84.000000,0
303870.751094,-0.068052,-0.059545,0.005899,-83.000000,0
303870.848414,0.005404,-0.030233,-0.092760,-83.000000,0
303870.945765,-0.030920,0.045193,-0.135193,-83.000000,0
303871.043117,-0.031226,0.011760,-0.066063,-83.000000,0
303871.140471,0.026185,0.030498,-0.090139,-83.000000,0
303871.237818,0.069850,0.034055,-0.019249,-83.000000,0
303871.335170,0.055458,0.137313,-0.022751,-83.000000,0
303871.432490,-0.056319,-0.068442,0.026304,-83.000000,0
303871.529841,-0.037313,-0.122247,0.052782,-83.000000,0
303871.627192,-0.009326,0.007026,0.002943,-83.000000,0
303871.724543,-0.001480,-0.020612,-0.006092,-80.000000,0
303871.821872,-0.008775,-0.024780,-0.015254,-80.000000,0
303871.919215,-0.073784,-0.121221,-0.026535,-80.000000,0
303872.016567,-0.006953,0.002753,-0.055309,-80.000000,0
303872.113918,0.029704,-0.030518,-0.002164,-80.000000,0
303872.211268,0.026993,-0.032187,-0.021708,-80.000000,0
303872.308595,-0.010291,-0.024236,-0.009183,-80.000000,0
303872.405960,0.012923,-0.033961,-0.014176,-80.000000,0
303872.503291,0.010681,-0.067317,0.000820,-80.000000,0
303872.600642,-0.007806,-0.021504,0.008471,-80.000000,0
303872.697994,-0.006813,-0.020764,-0.013071,-80.000000,0
303872.795345,0.016282,0.027709,-0.002373,-82.000000,0
303872.892695,0.017720,0.016030,0.004692,-82.000000,0
303872.990017,0.009519,0.034120,-0.000551,-82.000000,0
303873.087364,-0.000261,0.014299,-0.006665,-82.000000,0
303873.184718,0.006024,0.011514,-0.010361,-82.000000,0
303873.282069,0.025233,-0.004310,0.004521,-82.000000,0
303873.379420,0.013697,-0.005913,-0.008805,-82.000000,0
303873.476741,0.017833,-0.007964,-0.007608,-2147483648.000000,0
303873.574092,0.003616,-0.006233,-0.018113,-2147483648.000000,0
303873.671434,0.030810,-0.012321,-0.027361,-2147483648.000000,0
303873.768801,0.018486,-0.006358,-0.019510,-2147483648.000000,0
303873.866145,-0.015391,-0.010704,-0.010639,-82.000000,0
303873.963496,-0.008216,-0.006484,0.011068,-82.000000,0
303874.060816,0.026578,0.071671,-0.045606,-82.000000,0
303874.158167,-0.020560,-0.041251,0.031205,-82.000000,0
303874.255519,0.000215,0.041249,-0.027944,-82.000000,0
303874.352872,0.002401,-0.004848,-0.010937,-82.000000,0
303874.450221,-0.019731,-0.045922,0.016227,-82.000000,0
303874.547572,-0.015308,-0.062114,0.009044,-82.000000,0
303874.644892,0.004513,-0.042349,-0.004273,-82.000000,0
303874.742243,0.031718,0.015008,-0.023292,-82.000000,0
303874.839595,0.014746,0.007654,-0.005941,-82.000000,0
303874.936838,0.009930,-0.001555,-0.021672,-84.000000,0
