Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
304020.762585,-0.002249,0.026178,-0.068286,-81.000000,0
304020.859906,-0.038408,-0.012422,0.001493,-83.000000,0
304020.957256,-0.076979,-0.120879,-0.003328,-83.000000,0
304021.054610,-0.071807,0.039503,-0.006704,-83.000000,0
304021.151958,0.057496,0.095494,-0.073466,-83.000000,0
304021.249309,0.036170,0.003017,-0.073430,-83.000000,0
304021.346631,0.002293,-0.066721,0.015371,-2147483648.000000,0
304021.443981,0.012561,-0.005662,0.009601,-2147483648.000000,0
304021.541332,-0.010153,-0.021446,0.020639,-2147483648.000000,0
304021.638683,0.004390,-0.029518,0.040704,-2147483648.000000,0
304021.736015,0.033723,-0.014241,-0.004576,-2147483648.000000,0
304021.833355,0.016814,-0.008006,0.000721,-2147483648.000000,0
304021.930701,-0.021672,-0.017283,-0.017388,-2147483648.000000,0
304022.028057,-0.021048,-0.001748,-0.001365,-89.000000,0
304022.125408,-0.022234,-0.058378,0.014002,-89.000000,0
304022.222760,-0.008784,0.015922,0.016065,-89.000000,0
304022.320081,-0.012932,-0.009573,-0.005740,-89.000000,0
304022.417446,0.005776,-0.006234,0.014660,-89.000000,0
304022.514782,-0.023569,-0.009927,0.009910,-89.000000,0
304022.612133,0.010891,-0.017728,0.018467,-89.000000,0
304022.714885,0.048052,-0.044381,0.021319,-89.000000,0
304022.812206,-0.022785,0.000799,0.037725,-89.000000,0
304022.909557,0.004856,-0.025655,0.045016,-99.000000,0
304023.006893,-0.000135,-0.016060,0.026769,-99.000000,0
304023.104259,-0.003596,0.007734,0.017689,-99.000000,0
304023.201610,-0.008255,-0.012481,0.024875,-99.000000,0
304023.298931,-0.005890,-0.001628,0.001167,-99.000000,0
304023.396283,0.002304,-0.011442,-0.012409,-99.000000,0
304023.493633,0.050151,-0.006530,-0.021184,-99.000000,0
304023.590969,0.006676,-0.051113,-0.006028,-99.000000,0
304023.688335,0.029767,-0.020518,-0.022791,-99.000000,0
304023.785656,-0.014059,-0.011657,0.007801,-99.000000,0
304023.883008,0.001069,-0.022421,0.034912,-99.000000,0
304023.980358,0.021398,-0.007275,-0.010675,-88.000000,0
304024.077709,0.031840,-0.033044,-0.023131,-88.000000,0
304024.175061,0.001825,-0.019286,-0.011610,-88.000000,0
304024.272397,0.029010,-0.034093,0.009580,-88.000000,0
304024.369732,-0.032629,-0.011516,0.002253,-88.000000,0
304024.467078,-0.001656,-0.021829,-0.011088,-88.000000,0
304024.564434,-0.027167,-0.007537,-0.005458,-88.000000,0
304024.661754,-0.016759,-0.015212,0.009411,-88.000000,0
304024.759105,-0.007415,-0.029276,-0.006335,-88.000000,0
304024.856457,-0.001697,-0.020066,-0.003279,-88.000000,0
304024.953704,0.000113,-0.020582,-0.005189,-85.000000,0
304025.051067,-0.019519,-0.017369,-0.000973,-85.000000,0
304025.148387,0.001001,-0.024388,-0.000333,-85.000000,0
304025.245738,-0.039352,-0.014714,0.004378,-85.000000,0
304025.343089,-0.013448,-0.019994,0.002816,-85.000000,0
304025.440440,-0.003515,-0.016489,-0.004957,-85.000000,0
304025.537774,-0.024884,-0.005922,0.004545,-85.000000,0
304025.635112,-0.027873,-0.009602,0.002345,-85.000000,0
304025.732463,0.010099,-0.023277,-0.007900,-85.000000,0
304025.829814,0.034503,-0.029782,0.006284,-85.000000,0
304025.927144,0.006912,-0.022962,0.012892,-87.000000,0
304026.024486,0.028136,-0.022936,0.002938,-87.000000,0
304026.121838,0.005816,-0.023545,0.012200,-87.000000,0
304026.219169,0.016025,-0.014323,0.008430,-87.000000,0
304026.316540,0.009644,-0.016194,0.007607,-87.000000,0
304026.413860,-0.025646,-0.006373,0.010450,-87.000000,0
304026.511211,-0.057195,-0.010247,0.019569,-87.000000,0
304026.608562,-0.005207,-0.020071,0.013984,-87.000000,0
304026.705914,-0.007398,-0.015240,0.003759,-87.000000,0
304026.803240,0.003124,-0.014503,0.005012,-87.000000,0
304026.900592,-0.013376,-0.017123,0.002288,-87.000000,0
304026.997936,-0.013715,-0.012131,0.003225,-86.000000,0
304027.095287,-0.020171,-0.018467,0.006119,-86.000000,0
304027.192607,-0.029446,-0.017599,0.001988,-86.000000,0
304027.289958,-0.040923,-0.009148,0.002351,-86.000000,0
304027.387309,0.009015,-0.020625,-0.000041,-86.000000,0
304027.484647,-0.000682,-0.006391,0.004432,-86.000000,0
304027.582011,-0.001137,-0.010048,0.013166,-86.000000,0
304027.679332,0.043429,-0.027490,0.008087,-86.000000,0
304027.776683,-0.032143,-0.000434,-0.000234,-86.000000,0
304027.971364,-0.021309,-0.024027,0.005441,-2147483648.000000,0
304028.068706,0.023591,-0.023528,-0.000198,-2147483648.000000,0
304028.166065,-0.034555,-0.009554,-0.003035,-2147483648.000000,0
304028.263408,-0.007753,-0.019232,0.005810,-2147483648.000000,0
304028.360759,-0.008345,-0.013248,0.000919,-86.000000,0
304028.458080,0.009134,-0.018957,0.002621,-86.000000,0
304028.555431,-0.003087,-0.023619,-0.010532,-86.000000,0
304028.652777,-0.009184,-0.020456,0.008301,-86.000000,0
304028.750133,-0.039902,-0.004776,0.001659,-86.000000,0
304028.847468,0.001299,-0.043740,0.006203,-86.000000,0
304028.944804,-0.003127,-0.018410,0.002927,-86.000000,0
304029.042156,-0.006983,-0.008530,-0.004333,-86.000000,0
304029.139507,-0.008415,-0.020175,0.009757,-86.000000,0
304029.236827,-0.003473,-0.012915,0.005460,-86.000000,0
304029.334179,-0.013171,-0.016829,-0.002009,-85.000000,0
304029.431520,-0.028035,-0.011625,-0.007004,-85.000000,0
304029.528880,0.025536,-0.020802,0.012806,-85.000000,0
304029.626201,0.008014,-0.026451,0.012159,-85.000000,0
304029.723552,-0.006750,-0.011425,0.000060,-85.000000,0
304029.820903,0.001519,-0.019137,0.004704,-85.000000,0
304029.918148,-0.019303,-0.018609,0.007231,-85.000000,0
304030.015469,0.006298,-0.012272,0.006618,-85.000000,0
304030.112825,-0.029707,-0.018184,0.009609,-85.000000,0
304030.210172,-0.007631,-0.019669,0.010455,-85.000000,0
304030.307491,-0.009996,-0.019386,0.000136,-88.000000,0
304030.404842,0.024863,-0.028431,-0.006543,-88.000000,0
304030.502195,0.021309,-0.022814,-0.002567,-88.000000,0
304030.599545,-0.053612,0.004026,0.002801,-88.000000,0
304030.696861,0.013871,-0.011107,0.003917,-88.000000,0
304030.794217,-0.017031,-0.020763,0.003032,-88.000000,0
304030.891550,-0.016130,-0.017831,-0.004470,-88.000000,0
304030.988918,0.026384,-0.009942,-0.009543,-88.000000,0
304031.086239,0.013113,-0.020279,-0.004350,-88.000000,0
304031.183591,0.004575,-0.022490,0.016627,-88.000000,0
304031.280942,0.000564,-0.012844,-0.005694,-88.000000,0
304031.378277,-0.002684,-0.018313,0.010042,-97.000000,0
304031.475613,-0.051967,-0.013301,0.000811,-97.000000,0
