Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
304691.278397,0.013710,-0.006417,-0.003913,-52.000000,0
304691.375748,-0.021957,-0.037236,0.017303,-2147483648.000000,0
304691.473100,0.052898,0.040118,-0.005458,-2147483648.000000,0
304691.570450,-0.042651,0.059059,-0.010798,-2147483648.000000,0
304691.667772,-0.140209,-0.217072,-0.031788,-2147483648.000000,0
304691.765122,0.219784,0.371490,0.014478,-51.000000,0
304691.862473,-0.108809,-0.195126,0.016154,-50.000000,0
304691.959824,-0.004802,0.012360,0.018098,-48.000000,0
304692.057159,0.092960,0.068425,0.021982,-48.000000,0
304692.154510,-0.012664,-0.019814,0.024237,-48.000000,0
304692.251848,-0.069615,-0.137723,-0.034951,-48.000000,0
304692.349198,-0.114370,-0.122827,0.029139,-48.000000,0
304692.446549,0.165051,-0.245042,0.036489,-48.000000,0
304692.543900,-0.105941,-0.080036,0.017770,-48.000000,0
304692.641224,-0.032777,-0.287167,0.047261,-48.000000,0
304692.738572,0.074354,0.179915,-0.011096,-48.000000,0
304692.835924,0.030942,-0.030137,0.039840,-51.000000,0
304692.933274,-0.013477,-0.011366,0.010197,-52.000000,0
304693.030625,0.013796,-0.018217,-0.000169,-52.000000,0
304693.127977,0.012551,-0.005919,0.021933,-52.000000,0
304693.225296,0.041292,-0.016213,0.025239,-52.000000,0
304693.322651,0.050367,-0.015168,0.007349,-52.000000,0
304693.419999,0.013357,-0.012426,0.008684,-52.000000,0
304693.517330,-0.020471,-0.015329,0.027238,-52.000000,0
304693.614701,-0.037715,-0.005122,0.004364,-52.000000,0
304693.712021,-0.006953,-0.005047,0.012877,-52.000000,0
304693.809372,-0.017796,-0.021354,0.022031,-52.000000,0
304693.906723,-0.007228,0.009826,0.023167,-57.000000,0
304694.004049,0.013974,-0.026137,0.002703,-57.000000,0
304694.101426,-0.004501,0.004749,-0.007699,-57.000000,0
304694.198746,-0.011456,-0.019613,0.012072,-57.000000,0
304694.296097,-0.007837,-0.018022,0.011827,-57.000000,0
304694.393448,0.028618,-0.022965,0.004563,-57.000000,0
304694.490799,0.007119,-0.020010,-0.021786,-57.000000,0
304694.588140,-0.026078,-0.006309,0.012530,-57.000000,0
304694.685471,-0.023917,-0.015634,0.024314,-57.000000,0
304694.782822,-0.053934,0.001146,0.002044,-58.000000,0
304694.880173,-0.039138,-0.007340,0.010382,-59.000000,0
304694.977524,-0.030860,0.003486,0.029172,-60.000000,0
304695.074755,-0.021343,-0.029441,0.001794,-60.000000,0
304695.172076,0.041274,-0.010018,0.015018,-60.000000,0
304695.269429,0.006889,-0.009146,0.071701,-60.000000,0
304695.366778,-0.036997,-0.005035,0.042737,-60.000000,0
304695.464129,-0.053877,0.006364,0.050421,-60.000000,0
304695.561481,0.046433,-0.023836,0.082016,-60.000000,0
304695.658801,0.166942,-0.053979,0.038261,-60.000000,0
304695.756152,0.045123,-0.029670,0.022371,-60.000000,0
304695.853503,-0.026912,-0.044067,-0.048037,-51.000000,0
304695.950837,0.125878,-0.054143,-0.004338,-51.000000,0
304696.048176,-0.074541,0.002405,0.002020,-51.000000,0
304696.145527,-0.182349,0.017113,-0.127311,-51.000000,0
304696.242877,0.086371,-0.080294,0.002853,-51.000000,0
304696.340229,-0.090431,-0.110915,0.028965,-51.000000,0
304696.437579,0.031832,-0.041026,-0.068138,-51.000000,0
304696.534920,0.101594,-0.001055,0.071278,-51.000000,0
304696.632250,-0.122523,-0.067107,-0.041487,-51.000000,0
304696.729602,-0.054719,-0.008987,0.051845,-51.000000,0
304696.826953,0.040952,-0.036770,0.008948,-50.000000,0
304696.924273,0.049658,-0.012370,0.040270,-48.000000,0
304697.021624,0.028125,-0.015855,0.024459,-48.000000,0
304697.118970,0.030510,-0.029260,0.025685,-48.000000,0
304697.216303,0.006022,-0.018015,0.025939,-48.000000,0
304697.313677,-0.023216,-0.013979,0.005413,-48.000000,0
304697.410999,0.000797,-0.018967,0.003686,-2147483648.000000,0
304697.508350,0.043356,-0.018980,-0.003624,-2147483648.000000,0
304697.605700,0.006167,-0.013807,-0.003102,-2147483648.000000,0
304697.703051,-0.047530,-0.015975,0.036166,-2147483648.000000,0
304697.800389,-0.050742,-0.019102,-0.013945,-2147483648.000000,0
304697.897738,-0.050517,-0.009494,-0.014531,-54.000000,0
304697.995074,-0.060799,-0.006307,0.017370,-55.000000,0
304698.092425,-0.025650,-0.014215,0.004026,-55.000000,0
304698.189777,0.007556,-0.003120,0.028319,-55.000000,0
304698.287098,-0.005983,-0.018519,0.024831,-55.000000,0
304698.384448,-0.026016,-0.013848,0.030524,-55.000000,0
304698.481791,-0.036673,-0.005062,0.035915,-55.000000,0
304698.579150,0.042529,-0.015653,0.051131,-55.000000,0
304698.676470,0.019058,-0.020321,0.022923,-55.000000,0
304698.773822,0.000771,-0.022122,0.028859,-55.000000,0
304698.871173,-0.044552,-0.016430,0.014723,-53.000000,0
304698.968525,0.011560,-0.033112,0.036315,-53.000000,0
304699.065844,-0.020836,-0.018454,-0.010893,-53.000000,0
304699.163189,-0.017732,-0.012084,-0.003974,-53.000000,0
304699.260546,0.059599,-0.028621,-0.007303,-53.000000,0
