Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
304337.778687,-0.072470,-0.039537,-0.037381,-75.000000,0
304337.876044,-0.036703,-0.135380,-0.282204,-75.000000,0
304337.973366,-0.163047,-0.284188,-0.710330,-75.000000,0
304338.070716,-0.172239,0.090267,-0.490974,-75.000000,0
304338.168064,-0.014797,0.463798,-0.018587,-75.000000,0
304338.265418,-0.087512,0.495655,0.081543,-75.000000,0
304338.362739,0.082120,0.105453,0.326192,-75.000000,0
304338.460072,-0.123887,-0.063001,-0.071800,-65.000000,0
304338.557441,-0.050425,-0.061847,-0.050583,-65.000000,0
304338.654792,-0.070639,-0.036317,-0.109147,-65.000000,0
304338.752112,-0.090521,0.053880,-0.088779,-65.000000,0
304338.849464,0.059288,-0.035298,-0.035039,-65.000000,0
304338.946815,-0.004560,0.014336,-0.080651,-65.000000,0
304339.044144,0.016158,0.021258,-0.047572,-65.000000,0
304339.141486,-0.009116,-0.006540,-0.065643,-65.000000,0
304339.238838,0.023214,-0.028986,-0.012659,-65.000000,0
304339.336188,-0.034089,-0.061610,-0.031536,-65.000000,0
304339.433509,-0.017698,-0.047628,-0.042100,-2147483648.000000,0
304339.530860,-0.003938,-0.002276,-0.042938,-2147483648.000000,0
304339.628212,-0.014965,-0.025491,-0.036074,-2147483648.000000,0
304339.725557,-0.021715,-0.020716,-0.056271,-2147483648.000000,0
304339.822884,-0.005007,-0.006171,-0.048247,-74.000000,0
304339.920235,0.026115,0.045865,-0.078690,-74.000000,0
304340.017500,0.062670,-0.014081,0.031925,-74.000000,0
304340.114858,0.050178,-0.061836,0.010297,-74.000000,0
304340.212177,-0.033281,0.026803,-0.045104,-74.000000,0
304340.309529,-0.010163,-0.028359,-0.025967,-74.000000,0
304340.406859,0.013597,-0.012817,-0.022471,-74.000000,0
304340.504231,-0.019796,-0.050520,-0.039947,-74.000000,0
304340.601551,-0.018707,-0.036161,-0.016309,-74.000000,0
304340.698899,-0.036678,-0.111069,-0.008731,-74.000000,0
304340.796254,-0.027988,-0.031829,-0.019053,-67.000000,0
304340.893589,-0.001051,-0.025347,-0.005198,-67.000000,0
304340.990918,0.015849,0.012269,-0.069400,-67.000000,0
304341.088277,0.013587,0.020841,-0.002473,-67.000000,0
304341.185627,-0.063369,-0.076947,-0.116447,-67.000000,0
304341.282979,-0.081690,-0.076353,-0.035273,-67.000000,0
304341.380299,-0.048918,-0.073986,-0.039401,-67.000000,0
304341.477650,-0.020358,-0.083753,-0.034580,-67.000000,0
304341.575001,-0.044741,-0.125278,-0.064155,-67.000000,0
304341.672326,-0.015900,-0.044456,-0.073847,-67.000000,0
304341.769674,-0.027134,-0.045611,-0.077100,-67.000000,0
304341.867024,-0.027998,-0.036580,-0.059771,-68.000000,0
304341.964375,-0.000543,-0.029269,-0.020558,-68.000000,0
304342.061726,0.003191,-0.055379,-0.068891,-68.000000,0
304342.159047,-0.034970,-0.073145,-0.079330,-68.000000,0
304342.256397,-0.060334,-0.109960,-0.042955,-68.000000,0
304342.353744,-0.022943,-0.072626,-0.020300,-68.000000,0
304342.451100,0.013345,-0.094955,-0.067194,-68.000000,0
304342.548420,-0.056678,-0.080012,-0.009593,-68.000000,0
304342.645774,-0.020564,-0.062893,0.000994,-68.000000,0
304342.743122,-0.011169,-0.048138,-0.000016,-68.000000,0
304342.840473,0.012915,-0.008627,-0.001139,-75.000000,0
304342.937801,0.021875,-0.025604,-0.032431,-75.000000,0
304343.035145,-0.005095,-0.021509,-0.059564,-75.000000,0
304343.132496,0.014154,-0.004537,-0.037818,-75.000000,0
304343.229844,-0.041103,-0.009629,-0.034184,-75.000000,0
304343.327169,-0.057884,-0.068451,-0.064875,-75.000000,0
304343.424519,0.019052,-0.035418,-0.099205,-75.000000,0
304343.521870,0.049587,-0.080548,-0.050590,-75.000000,0
304343.619199,-0.063354,-0.033105,-0.072987,-75.000000,0
304343.716573,-0.037712,-0.039069,0.000087,-75.000000,0
304343.813893,-0.003181,-0.098666,0.017207,-70.000000,0
304343.911244,-0.034197,-0.061227,0.006292,-70.000000,0
304344.008595,-0.033219,-0.116868,0.005303,-70.000000,0
304344.105946,-0.005518,-0.049951,-0.047831,-70.000000,0
304344.203272,-0.017657,-0.010677,-0.055632,-70.000000,0
304344.300618,-0.016810,-0.018985,-0.044154,-70.000000,0
304344.397965,-0.033246,-0.046274,-0.051563,-70.000000,0
304344.495320,-0.021150,-0.057326,-0.013276,-70.000000,0
304344.592640,-0.010832,-0.037350,-0.016565,-70.000000,0
304344.689991,0.023820,-0.068085,0.017717,-70.000000,0
304344.787343,0.012735,-0.018766,0.018871,-70.000000,0
304344.884670,0.013114,-0.044320,0.012202,-70.000000,0
304344.981913,0.012073,0.014122,0.015839,-70.000000,0
304345.079263,0.049242,0.043420,-0.031411,-70.000000,0
304345.273965,-0.003720,-0.028125,-0.010569,-2147483648.000000,0
304345.371286,-0.001050,-0.008081,-0.003832,-2147483648.000000,0
304345.468637,0.016203,0.010560,-0.018941,-2147483648.000000,0
304345.565989,-0.000649,0.005068,-0.004927,-2147483648.000000,0
304345.663340,0.010335,0.050717,-0.023155,-63.000000,0
304345.760656,0.017885,0.026763,0.009800,-63.000000,0
304345.858011,0.023734,-0.031271,-0.008913,-65.000000,0
304345.955363,-0.005799,0.016305,-0.033613,-65.000000,0
304346.052713,-0.007357,-0.014944,-0.047931,-65.000000,0
304346.150026,0.004780,-0.050382,-0.026983,-65.000000,0
304346.247384,-0.026894,-0.030080,-0.011470,-65.000000,0
304346.344735,-0.042231,0.029614,-0.026936,-65.000000,0
304346.442086,-0.043522,-0.086510,-0.017975,-65.000000,0
304346.539408,0.002033,0.021122,-0.038468,-65.000000,0
304346.636758,-0.004560,-0.001674,-0.029408,-71.000000,0
304346.734109,0.002431,-0.008329,-0.032562,-71.000000,0
304346.831436,0.012518,0.020644,-0.046935,-69.000000,0
304346.928781,-0.004914,0.043116,-0.045783,-69.000000,0
304347.026132,-0.007944,0.021625,-0.011839,-69.000000,0
304347.123484,0.005529,-0.122689,-0.016384,-69.000000,0
304347.220835,-0.048463,-0.017935,-0.009191,-69.000000,0
304347.318155,-0.000863,-0.065167,-0.017642,-69.000000,0
304347.415521,0.034628,0.033791,-0.039282,-69.000000,0
304347.512843,0.002170,-0.080365,-0.016664,-69.000000,0
304347.610208,0.031048,-0.019674,-0.022400,-69.000000,0
304347.707528,-0.026976,-0.119735,0.004581,-76.000000,0
304347.804879,0.017546,0.050416,0.023066,-76.000000,0
304347.902231,0.017152,0.022137,-0.112995,-78.000000,0
304347.999582,-0.049192,-0.028413,-0.058169,-78.000000,0
304348.096900,-0.043806,-0.070109,-0.094456,-78.000000,0
304348.194253,0.029361,0.024924,-0.047074,-78.000000,0
304348.291601,0.033320,0.012865,-0.065296,-78.000000,0
304348.388947,0.046498,0.045546,-0.006740,-78.000000,0
304348.486276,-0.062003,0.051749,-0.101920,-78.000000,0
304348.583627,0.044230,-0.087150,-0.005143,-78.000000,0
304348.680978,-0.023892,-0.032494,-0.028095,-77.000000,0
304348.778312,-0.022314,-0.052998,0.013958,-77.000000,0
304348.875651,0.002005,0.011980,-0.022489,-83.000000,0
304348.973001,0.013371,-0.000768,-0.020083,-83.000000,0
304349.070352,0.008034,-0.045154,0.003108,-83.000000,0
304349.167673,0.068612,0.035179,0.023859,-83.000000,0
304349.265017,-0.047333,-0.071750,-0.009514,-83.000000,0
304349.362373,-0.012842,0.004475,-0.042967,-83.000000,0
304349.459726,0.046526,0.069304,-0.061943,-83.000000,0
304349.557046,-0.019324,0.005148,-0.037011,-83.000000,0
304349.654397,0.068650,0.029102,-0.012031,-71.000000,0
304349.751748,-0.004808,0.022827,0.017801,-71.000000,0
304349.849099,-0.100722,-0.117174,0.044422,-78.000000,0
304349.946421,0.022341,0.012151,-0.006154,-78.000000,0
304350.043663,0.001759,-0.044835,-0.024523,-78.000000,0
304350.141017,0.002443,-0.040278,-0.014931,-78.000000,0
