Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
304211.781242,-0.065691,-0.042847,-0.068604,-78.000000,0
304211.878562,-0.100064,-0.159334,-0.250613,-72.000000,0
304211.975913,-0.402837,-0.330830,-0.599798,-75.000000,0
304212.073264,-0.120550,-0.017675,-0.203137,-77.000000,0
304212.170617,-0.115341,0.517788,0.237621,-68.000000,0
304212.267955,-0.093608,0.077320,0.084330,-68.000000,0
304212.365296,-0.172856,-0.029125,-0.005869,-68.000000,0
304212.462639,0.001176,-0.098232,0.036273,-68.000000,0
304212.559990,0.053065,0.042532,-0.097542,-68.000000,0
304212.657341,-0.057302,-0.059993,-0.062626,-68.000000,0
304212.754692,-0.030181,-0.054556,-0.079793,-78.000000,0
304212.852013,-0.082812,-0.035183,-0.073809,-79.000000,0
304212.949382,-0.014422,0.031395,-0.075118,-72.000000,0
304213.046715,0.014098,0.037860,-0.084648,-76.000000,0
304213.144065,0.037214,0.076887,-0.130508,-70.000000,0
304213.241416,-0.026510,0.038603,-0.162210,-70.000000,0
304213.338737,-0.053063,-0.022026,-0.122286,-70.000000,0
304213.436088,-0.014603,0.004840,-0.100646,-70.000000,0
304213.533439,-0.012604,0.001824,-0.072750,-70.000000,0
304213.630793,0.038476,0.054900,-0.059298,-70.000000,0
304213.728142,0.022874,-0.054697,-0.055250,-74.000000,0
304213.825462,-0.019466,-0.055870,-0.110489,-101.000000,0
304213.922813,0.002670,-0.052459,-0.021855,-77.000000,0
304214.020164,-0.037494,-0.066338,-0.039138,-77.000000,0
304214.117516,-0.024575,-0.046748,0.029969,-93.000000,0
304214.214864,-0.080039,-0.113015,-0.080081,-82.000000,0
304214.312182,-0.038832,-0.062912,-0.045209,-82.000000,0
304214.409538,-0.043772,-0.103509,-0.028194,-82.000000,0
304214.506889,-0.048801,-0.080306,-0.050720,-82.000000,0
304214.604241,-0.043653,-0.046391,-0.057398,-82.000000,0
304214.701587,-0.025454,-0.085996,-0.031890,-82.000000,0
304214.798911,-0.043102,-0.089800,-0.018227,-86.000000,0
304214.896267,-0.036487,-0.070153,-0.011673,-86.000000,0
304214.993519,0.009899,-0.064321,-0.062423,-86.000000,0
304215.090870,0.012258,-0.038712,-0.071212,-75.000000,0
304215.188207,-0.017088,-0.018954,-0.067321,-72.000000,0
304215.285541,0.001709,-0.084670,-0.049221,-72.000000,0
304215.382893,-0.073349,-0.094951,-0.033651,-72.000000,0
304215.480243,-0.060632,-0.098236,-0.067469,-72.000000,0
304215.577588,-0.073402,-0.070594,-0.058965,-72.000000,0
304215.674915,-0.062548,-0.058370,-0.065815,-72.000000,0
304215.772266,-0.046366,-0.030662,-0.076727,-66.000000,0
304215.869618,-0.061817,-0.048151,-0.050342,-70.000000,0
304215.966969,-0.040403,-0.029137,-0.056810,-68.000000,0
304216.064319,-0.030789,-0.007942,-0.039863,-72.000000,0
304216.161640,-0.011089,-0.062748,-0.046766,-72.000000,0
304216.258973,0.000548,-0.031116,-0.072386,-72.000000,0
304216.356342,-0.047112,-0.068364,-0.063464,-72.000000,0
304216.551014,-0.112403,-0.213626,-0.063833,-2147483648.000000,0
304216.648365,0.063539,0.074178,-0.042008,-2147483648.000000,0
304216.745713,-0.027811,-0.057505,-0.014272,-2147483648.000000,0
304216.843064,-0.041737,-0.035421,-0.024669,-2147483648.000000,0
304216.940418,0.029241,-0.024629,-0.047909,-75.000000,0
304217.037739,-0.030308,-0.058465,-0.072057,-75.000000,0
304217.135091,-0.011576,0.010188,-0.068699,-76.000000,0
304217.232441,-0.035223,-0.042109,-0.031142,-75.000000,0
304217.329792,-0.001224,-0.003741,-0.050535,-75.000000,0
304217.427125,0.004571,-0.011029,-0.050375,-75.000000,0
304217.524470,0.012124,-0.012232,-0.055118,-75.000000,0
304217.621815,0.009160,0.012869,-0.035302,-75.000000,0
304217.719167,0.022559,0.003529,-0.009474,-75.000000,0
304217.816486,0.001555,-0.003291,0.020129,-75.000000,0
304217.913856,-0.037262,-0.047688,0.032885,-70.000000,0
304218.011188,0.025706,-0.015130,0.036123,-71.000000,0
304218.108539,0.034791,0.012614,0.022795,-68.000000,0
304218.205864,0.027584,0.029772,0.015797,-70.000000,0
304218.303212,-0.002098,0.055778,0.042454,-70.000000,0
304218.400563,-0.043958,-0.001459,0.035683,-70.000000,0
304218.497913,0.017922,-0.027866,0.014956,-70.000000,0
304218.595264,0.048037,-0.068528,-0.013588,-70.000000,0
304218.692586,0.005692,-0.053805,0.038619,-70.000000,0
304218.789924,-0.014189,-0.016837,0.041058,-70.000000,0
304218.887287,-0.019933,-0.056480,0.087996,-75.000000,0
304218.984638,-0.022178,0.003237,0.009885,-71.000000,0
304219.081959,0.021537,0.010841,-0.002390,-76.000000,0
304219.179310,-0.011619,-0.044585,-0.020040,-69.000000,0
304219.276657,0.000100,-0.037484,0.004401,-69.000000,0
304219.374012,-0.011278,-0.075952,0.006400,-69.000000,0
304219.471344,-0.010141,-0.010291,0.010518,-69.000000,0
304219.568683,0.027553,0.024512,-0.012762,-69.000000,0
304219.666049,0.052199,0.002979,0.004347,-69.000000,0
304219.763386,-0.031792,-0.029113,-0.029439,-69.000000,0
304219.860738,0.006247,0.081798,-0.048795,-69.000000,0
304219.957965,-0.014066,0.003799,-0.016742,-71.000000,0
304220.055331,-0.029330,-0.032722,-0.001302,-71.000000,0
304220.152650,-0.013533,-0.018282,0.006574,-74.000000,0
304220.250018,-0.011391,0.008020,0.008517,-75.000000,0
304220.347340,-0.017420,0.022443,0.024577,-75.000000,0
304220.444690,-0.000940,-0.013903,0.003238,-75.000000,0
304220.542042,0.012676,-0.027673,0.023126,-75.000000,0
304220.639392,-0.020159,-0.002970,-0.032373,-75.000000,0
304220.736728,0.040662,0.013438,-0.032627,-75.000000,0
304220.834065,0.028661,0.026535,-0.040928,-75.000000,0
304220.931416,0.040011,0.027045,-0.035158,-77.000000,0
304221.028767,0.010673,0.012883,-0.009820,-71.000000,0
304221.126087,0.010574,-0.014174,0.005701,-79.000000,0
304221.223438,-0.009039,0.056322,-0.006016,-77.000000,0
304221.320790,-0.005506,-0.041028,0.006182,-77.000000,0
304221.418138,0.042538,0.005684,-0.022211,-77.000000,0
