Time,Acc_X,Acc_Y,Acc_Z,RSSI,Unlock Requested
303470.580406,-0.005199,-0.035171,-0.079657,-92.000000,0
303470.677759,0.133286,-0.091063,-0.203728,-92.000000,0
303470.775108,0.020489,-0.104095,-0.612859,-92.000000,0
303470.872447,0.074609,0.221678,-0.626507,-92.000000,0
303470.969780,-0.131819,0.120267,0.035316,-92.000000,0
303471.067131,-0.052473,0.286298,0.071668,-92.000000,0
303471.164483,0.024166,0.258845,0.135643,-89.000000,0
303471.261833,0.195949,0.238716,0.277978,-89.000000,0
303471.359160,-0.017680,-0.020030,0.032946,-89.000000,0
303471.456504,0.045465,0.064703,-0.041508,-89.000000,0
303471.553855,-0.007482,-0.090133,-0.035853,-89.000000,0
303471.651207,0.057818,0.080812,-0.032721,-89.000000,0
303471.748543,0.019720,-0.017251,-0.069796,-89.000000,0
303471.845878,-0.008187,-0.034601,-0.011152,-89.000000,0
303471.943234,-0.007532,-0.037133,-0.026422,-89.000000,0
303472.040580,-0.006370,0.003476,-0.058390,-89.000000,0
303472.137901,0.007389,-0.008507,-0.041615,-85.000000,0
303472.235252,-0.043780,-0.039238,-0.043358,-85.000000,0
303472.332603,-0.019864,-0.002598,-0.023481,-85.000000,0
303472.429924,-0.018771,-0.013974,-0.023398,-85.000000,0
303472.527276,0.003630,0.074231,-0.041635,-85.000000,0
303472.624621,-0.017160,0.086190,-0.033657,-85.000000,0
303472.721978,-0.007410,-0.011786,-0.088654,-85.000000,0
303472.819297,0.000971,-0.000255,0.017718,-85.000000,0
303472.916646,0.001649,-0.023694,0.164668,-85.000000,0
303473.014000,0.013217,-0.102642,-0.036210,-85.000000,0
303473.111351,-0.049106,-0.062065,-0.021095,-85.000000,0
303473.208686,-0.017687,-0.026957,0.002661,-94.000000,0
303473.306018,-0.003322,-0.049845,-0.055508,-94.000000,0
303473.403373,-0.021646,-0.037596,-0.027505,-94.000000,0
303473.500724,-0.010580,-0.000089,-0.028218,-94.000000,0
303473.598046,0.017230,0.001814,-0.013182,-94.000000,0
303473.695396,0.028651,-0.006159,-0.021691,-94.000000,0
303473.792734,0.018288,-0.003041,-0.012848,-94.000000,0
303473.890084,0.013414,0.011927,-0.009360,-94.000000,0
303473.987425,0.017151,-0.001398,-0.004755,-94.000000,0
303474.084770,0.026422,-0.019664,-0.000066,-94.000000,0
303474.182121,0.023292,-0.004619,-0.015133,-85.000000,0
303474.279441,0.010795,-0.007615,0.001405,-85.000000,0
303474.376793,0.007395,-0.012525,-0.002834,-85.000000,0
303474.474129,-0.005517,-0.005555,0.003935,-85.000000,0
303474.571469,-0.007796,-0.025195,-0.009056,-85.000000,0
303474.668815,-0.005934,-0.018278,0.005238,-85.000000,0
303474.766166,-0.002502,-0.006099,0.014139,-85.000000,0
303474.863424,-0.001133,-0.022388,-0.016241,-85.000000,0
303474.960775,0.001036,-0.036727,0.000315,-85.000000,0
303475.058097,-0.023363,-0.067102,0.025988,-85.000000,0
